local_timestamp,connect_timestamp,flight_timestamp,raw_packet_timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw,max_g,temp,pressure,P_alt,lon,lat,Alt,vel_n,vel_e,vel_d,fix_type,ejection,launch
1753703417.1242535,59.09084367752075,0.0,3274,-0.08,0.11,0.85,22.7,-2.7,-7.2,-2.8,27.7,-37.2,-6.05,-6.57,-3.0,0,28.05,999.51,0,127.079277,37.5414009,16.6,0.0,-0.01,0.12,3,0,0
1753703417.1983697,59.16495990753174,0.0,3353,-0.27,0.12,0.92,-36.3,-11.0,-7.6,-2.5,27.3,-37.4,-5.94,-6.38,-2.9,0,28.05,999.5,0,127.079277,37.5414009,16.6,0.0,-0.01,0.12,3,0,0
1753703417.295534,59.26212406158447,0.0,3440,-0.3,0.07,0.99,-6.2,16.7,10.6,-3.4,27.6,-37.3,-5.98,-6.21,-3.12,0,28.06,999.5,0,127.079277,37.5414009,16.6,0.0,-0.01,0.12,3,0,0
1753703417.8640037,59.8305938243866,0.0,3512,-0.17,0.08,0.94,11.3,6.1,10.4,-2.4,27.8,-37.4,-5.89,-6.53,-4.04,0,28.06,999.51,0,127.0792999,37.5414047,12.09,-0.21,-0.02,0.47,3,0,0
1753703418.2977538,60.26434397697449,0.0,4441,-0.03,0.1,0.99,4.69,7.1,5.6,-4.3,29.6,-36.3,0.58,-3.88,-10.1,0,28.08,999.5,0,127.0792999,37.5414047,12.09,-0.21,-0.02,0.47,3,0,0
1753703419.004335,60.970925092697144,0.0,4529,-0.03,0.07,1.0,-5.7,3.7,-1.6,-3.0,29.5,-36.3,0.29,-4.07,-10.57,0,28.08,999.5,0,127.0793457,37.5414237,0.54,-0.03,0.07,0.31,3,0,0
1753703419.1632795,61.12986969947815,0.0,5456,-0.01,0.08,0.97,1.3,1.6,0.5,-2.2,30.2,-35.8,-0.39,-3.65,-12.82,0,28.08,999.51,0,127.0793457,37.5414237,0.54,-0.03,0.07,0.31,3,0,0
1753703419.6155846,61.58217477798462,0.0,5533,-0.03,0.04,0.98,-0.7,-0.1,-2.9,-1.9,29.9,-36.1,-0.5,-3.64,-12.76,0,28.08,999.51,0,127.0791702,37.5413665,47.75,-0.01,-0.03,0.15,3,0,0
1753703420.0434425,62.010032653808594,0.0,6462,-0.1,0.09,0.97,3.4,-5.8,-35.9,-5.6,27.4,-36.8,-1.72,-5.56,-2.76,0,28.09,999.5,0,127.0791702,37.5413665,47.75,-0.01,-0.03,0.15,3,0,0
1753703420.2255614,62.19215154647827,0.0,6548,-0.09,0.09,0.95,5.4,-1.6,-30.2,-7.0,26.2,-37.3,-1.85,-6.43,-0.03,0,28.09,999.5,0,127.0791778,37.5413665,48.05,-0.08,0.35,0.39,3,0,0
1753703420.5740917,62.54068183898926,0.0,6639,0.0,0.08,0.96,4.9,-3.0,-21.2,-8.2,25.4,-37.0,-1.83,-6.75,2.38,0,28.09,999.5,0,127.0791778,37.5413665,48.05,-0.08,0.35,0.39,3,0,1
1753703420.9396524,62.90624260902405,0.063,6702,-0.01,0.13,0.98,1.8,4.1,-15.8,-8.4,25.1,-37.9,-1.75,-6.91,3.06,0,28.09,999.51,0,127.0791778,37.5413665,48.05,-0.08,0.35,0.39,3,0,1
1753703421.2340403,63.20063042640686,0.917,7556,-0.05,0.32,0.92,-6.7,12.2,33.7,-6.7,23.4,-39.1,3.54,-10.76,-6.87,0,28.12,999.5,0,127.0791778,37.5413665,48.05,-0.08,0.35,0.39,3,0,1
1753703421.3237143,63.29030442237854,0.996,7635,-0.09,0.24,0.94,-13.7,6.5,37.7,-5.2,24.4,-38.9,3.17,-10.28,-8.74,0,28.12,999.5,0,127.0791778,37.5413665,48.05,-0.08,0.35,0.39,3,0,1
1753703421.4117486,63.37833881378174,1.07,7709,-0.09,0.27,0.91,-15.2,4.19,34.3,-3.3,25.4,-38.7,2.7,-9.56,-12.19,0,28.12,999.5,0,127.0791778,37.5413665,48.05,-0.08,0.35,0.39,3,0,1
1753703422.00448,63.97107005119324,1.143,7782,0.01,0.23,0.92,-5.9,17.79,33.0,-1.6,26.9,-37.4,2.19,-8.72,-14.99,0,28.12,999.5,0,127.0791778,37.5413703,49.04,1.11,0.45,0.11,3,0,1
1753703422.247884,64.21447420120239,2.092,8731,-0.04,0.0,0.97,11.7,-6.2,3.0,3.1,32.3,-33.7,-1.45,-5.96,-20.25,0,28.15,999.5,0,127.0791854,37.5413742,49.02,-0.05,0.26,0.49,3,0,1
1753703422.329993,64.29658317565918,2.156,8795,0.0,0.09,0.96,9.7,1.9,6.1,3.0,32.5,-34.0,-1.08,-6.31,-20.46,0,28.14,999.5,0,127.0791854,37.5413742,49.02,-0.05,0.26,0.49,3,0,1
1753703422.4217372,64.3883273601532,2.246,8885,-0.04,0.06,1.0,5.8,-0.3,3.2,3.1,32.2,-34.4,-0.82,-6.63,-20.72,0,28.14,999.5,0,127.0791854,37.5413742,49.02,-0.05,0.26,0.49,3,0,1
1753703422.6534622,64.62005233764648,2.32,8959,0.0,0.08,1.02,2.6,-9.2,-2.5,2.7,31.5,-34.3,-0.16,-6.51,-20.74,0,28.14,999.5,0,127.0791854,37.5413742,49.02,-0.05,0.26,0.49,3,0,1
1753703422.9684083,64.93499851226807,2.399,9038,0.05,0.12,0.96,1.4,-1.7,-2.0,2.4,31.7,-34.5,0.38,-6.51,-20.7,0,28.14,999.5,0,127.0791854,37.541378,49.37,0.11,0.51,0.48,3,0,1
1753703423.0486095,65.01519966125488,2.487,9126,-0.14,0.07,1.03,9.39,-17.2,-11.6,1.8,32.2,-33.9,0.56,-6.17,-19.53,0,28.14,999.5,0,127.0791854,37.541378,49.37,0.11,0.51,0.48,3,0,1
1753703423.4081116,65.37470173835754,2.561,9200,0.14,0.12,1.07,15.0,5.5,15.5,0.6,31.3,-34.9,2.19,-7.08,-20.01,0,28.14,999.5,0,127.0791854,37.541378,49.37,0.11,0.51,0.48,3,0,1
1753703423.6544511,65.6210412979126,3.499,10138,-0.16,0.16,0.92,19.6,-3.7,-48.2,-12.4,25.5,-36.4,-1.24,-11.14,7.92,0,28.15,999.51,0,127.0791854,37.541378,49.37,0.11,0.51,0.48,3,0,1
1753703423.7405832,65.70717334747314,3.577,10216,-0.11,0.18,0.88,7.7,-8.7,-52.5,-13.9,24.3,-36.5,-1.3,-11.68,10.67,0,28.15,999.51,0,127.0791854,37.541378,49.37,0.11,0.51,0.48,3,0,1
1753703424.4481182,66.41470837593079,3.65,10289,-0.1,0.12,0.93,12.5,-7.5,-43.2,-15.9,22.1,-36.8,-1.69,-12.04,14.98,0,28.15,999.51,0,127.0791854,37.541378,51.1,0.02,-0.26,-0.16,3,0,1
1753703425.290744,67.25733423233032,4.58,11219,-0.06,0.33,0.95,8.6,4.69,-5.0,-19.1,13.0,-38.2,-6.61,-13.43,33.29,0,28.16,999.51,0,127.0791854,37.541378,51.1,0.02,-0.26,-0.16,3,0,1
1753703425.4444656,67.41105580329895,5.426,12065,-0.16,0.07,0.99,-7.4,-30.2,-16.4,-16.8,14.9,-38.5,-3.67,-12.69,27.1,0,28.18,999.52,0,127.0791854,37.541378,51.1,0.02,-0.26,-0.16,3,0,1
1753703425.678578,67.64516806602478,5.514,12153,-0.13,0.21,0.87,9.89,-11.8,-8.6,-17.7,14.1,-38.7,-1.9,-13.51,27.09,0,28.18,999.51,0,127.0791854,37.541378,51.1,0.02,-0.26,-0.16,3,0,1
1753703425.7672045,67.73379468917847,5.578,12217,-0.01,0.14,0.87,6.8,-8.7,-9.2,-18.0,13.6,-38.6,-1.4,-13.55,27.47,0,28.18,999.51,0,127.0791854,37.541378,51.1,0.02,-0.26,-0.16,3,0,1
1753703426.4736602,68.44025039672852,5.651,12290,-0.04,0.17,0.86,31.4,-6.6,2.3,-18.9,11.7,-39.0,-0.72,-14.85,28.32,0,28.19,999.51,0,127.0791854,37.5413703,51.09,-0.47,0.02,0.5,3,0,1
1753703427.253246,69.21983623504639,6.601,13240,0.34,0.61,1.04,10.4,7.0,21.4,-16.5,6.6,-42.9,19.16,-25.8,-2.86,0,28.24,999.51,0,127.0791931,37.5413665,49.58,-0.29,-0.14,1.52,3,0,1
1753703427.7037559,69.67034602165222,7.55,14189,0.15,0.58,0.66,-18.5,28.0,0.2,-21.0,2.1,-42.1,28.27,-28.29,-6.92,0,28.29,999.5,0,127.0791931,37.5413665,49.58,-0.29,-0.14,1.52,3,0,1
1753703428.1497223,70.1163125038147,7.61,14249,0.19,0.52,0.67,-9.1,30.1,3.9,-20.5,2.6,-43.1,27.0,-28.16,-6.83,0,28.29,999.5,0,127.0791931,37.5413589,47.02,0.41,0.82,1.44,3,0,1
1753703428.9027624,70.86935257911682,7.682,14321,0.17,0.6,0.68,-11.0,9.6,-2.0,-18.7,3.2,-43.4,25.05,-28.34,-6.99,0,28.29,999.51,0,127.0791931,37.5413589,47.02,0.41,0.82,1.44,3,0,1
