local_timestamp,connect_timestamp,flight_timestamp,raw_packet_timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw,max_g,temp,pressure,P_alt,lon,lat,Alt,vel_n,vel_e,vel_d,fix_type,ejection,launch
1753386295.8959923,8.041945457458496,7.797,29175,-0.05,-0.09,0.95,0.7,12.3,-45.3,2.8,-6.9,-48.9,1.4,-4.91,48.12,0,24.88,1007.53,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386295.9870477,8.13300085067749,7.857,29235,-0.04,-0.09,0.98,6.7,8.6,-20.29,3.3,-6.4,-48.7,1.77,-4.89,49.32,0,24.88,1007.53,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386296.1544259,8.300379037857056,8.552,29930,-0.03,-0.01,1.02,-5.3,-12.2,56.7,-6.2,-12.7,-45.1,1.93,-2.26,32.49,0,24.87,1007.53,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386296.2447639,8.390717029571533,8.597,29975,0.01,-0.05,1.0,0.2,-2.9,48.1,-8.3,-12.3,-45.0,1.43,-2.42,28.99,0,24.87,1007.53,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386296.3439283,8.48988151550293,8.675,30053,-0.02,-0.03,0.96,10.5,2.7,56.5,-9.7,-12.8,-44.5,1.53,-2.06,26.31,0,24.87,1007.53,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386296.4371758,8.583128929138184,8.716,30094,-0.04,0.01,0.97,-10.0,-3.9,53.8,-11.7,-12.8,-44.0,1.84,-1.46,22.33,0,24.87,1007.53,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386297.0787115,9.224664688110352,8.765,30143,-0.04,0.02,0.99,-16.79,-6.5,34.8,-12.6,-12.6,-44.3,1.7,-1.76,20.99,0,24.87,1007.54,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386298.4041371,10.550090312957764,10.102,31480,-0.04,0.03,0.96,5.9,5.0,-4.6,-20.1,-9.7,-43.0,0.66,-1.3,9.17,0,24.87,1007.53,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386298.5742044,10.720157623291016,10.812,32190,-0.02,-0.04,1.01,-5.1,-0.8,-0.5,-19.6,-9.1,-43.3,0.86,-2.61,9.55,0,24.86,1007.53,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386299.6221669,11.768120050430298,10.871,32249,-0.02,-0.04,0.99,-10.7,-2.9,-0.4,-20.0,-8.4,-43.2,0.65,-3.19,9.58,0,24.86,1007.54,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386299.8956947,12.041647911071777,12.167,33545,-0.03,-0.05,0.99,-1.6,-2.6,-9.0,-12.4,-14.2,-43.5,1.71,-3.49,26.36,0,24.86,1007.53,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386299.9942205,12.14017367362976,12.215,33593,-0.03,-0.05,1.0,1.5,-3.4,-3.7,-12.2,-14.0,-43.7,1.6,-3.48,26.53,0,24.86,1007.53,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386300.5010018,12.646955013275146,12.274,33652,-0.01,-0.04,0.97,2.5,-2.6,-14.2,-12.1,-14.6,-44.1,1.3,-3.28,27.44,0,24.86,1007.53,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386301.0707827,13.21673583984375,12.966,34344,-0.02,-0.03,1.0,-0.1,-4.4,1.4,-11.7,-15.3,-43.2,1.01,-2.67,27.5,0,24.86,1007.53,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386301.1613963,13.307349443435669,13.016,34394,-0.02,-0.02,1.01,0.5,-3.2,5.1,-12.2,-15.3,-43.3,0.9,-2.63,27.4,0,24.86,1007.54,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386301.7446547,13.890607833862305,13.714,35092,-0.06,0.0,0.97,2.7,-3.7,13.1,-13.0,-15.4,-43.3,1.85,-2.14,22.67,0,24.87,1007.53,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386302.384418,14.530371189117432,13.787,35165,-0.05,0.0,0.99,-0.2,-10.6,8.6,-13.4,-15.4,-44.1,1.31,-1.87,22.05,0,24.87,1007.53,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386302.5443263,14.690279483795166,14.467,35845,-0.01,-0.02,0.99,-4.3,-1.9,-5.2,-13.4,-14.2,-44.1,-0.2,-1.09,24.67,0,24.87,1007.54,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386302.7822967,14.928249835968018,14.527,35905,0.0,-0.04,0.98,-1.4,-3.7,-9.5,-13.4,-14.5,-44.2,-0.44,-1.36,25.35,0,24.87,1007.54,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386303.488219,15.634172201156616,15.225,36603,-0.01,-0.01,0.98,-1.4,-0.5,-5.6,-11.5,-15.3,-44.0,0.05,-1.12,27.98,0,24.86,1007.54,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386431.6801963,143.82614946365356,-21.369,9,0.13,-0.03,1.01,-17.1,-0.1,-7.0,-26.7,-14.8,-26.9,-6.71,4.21,-1.02,0,24.9,1007.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386432.0121424,144.15809559822083,-21.355,23,0.14,-0.04,1.01,-18.4,0.1,-7.7,-26.2,-14.9,-27.2,-6.84,4.12,-0.95,0,24.9,1007.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386432.321693,144.46764612197876,-20.552,826,0.04,-0.04,0.99,0.4,-2.8,10.0,23.4,-25.9,-31.7,-4.81,1.71,96.09,0,24.87,1007.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386432.8147764,144.96072959899902,-20.493,885,0.06,-0.05,0.99,1.3,-2.8,6.5,23.0,-26.2,-31.7,-4.96,1.81,95.7,0,24.88,1007.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386433.8700113,146.01596450805664,-20.416,962,0.08,-0.04,0.99,0.3,-2.4,5.0,22.6,-26.2,-31.8,-4.98,1.94,95.35,0,24.89,1007.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386434.2907116,146.4366648197174,-18.774,2604,-0.03,0.14,0.88,-5.8,-8.89,-26.3,31.2,-22.3,-30.5,4.71,0.84,107.03,0,24.94,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386434.7934287,146.93938183784485,-18.715,2663,-0.04,0.18,0.87,-14.3,-4.6,-34.8,31.3,-21.5,-30.9,4.41,0.81,108.39,0,24.94,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386435.4927378,147.63869094848633,-17.813,3565,0.12,-0.26,1.0,20.8,-18.7,-17.6,35.0,-6.8,-35.4,0.66,1.03,133.39,0,24.95,1007.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386435.730695,147.87664818763733,-17.755,3623,0.04,-0.07,1.02,38.0,-2.6,-47.1,34.7,-7.5,-35.3,1.47,2.05,134.87,0,24.95,1007.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386436.304834,148.45078706741333,-16.851,4527,0.02,-0.01,1.18,-4.69,3.2,18.0,39.2,-11.8,-33.7,4.73,0.16,127.96,0,24.95,1007.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386436.9435635,149.08951663970947,-16.791,4587,0.03,-0.16,1.08,7.7,11.1,24.7,38.9,-12.9,-34.4,4.86,-0.01,127.12,0,24.95,1007.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753386440.6947165,152.840669631958,-12.614,8764,0.04,0.0,0.96,-4.0,30.8,12.0,21.0,-35.8,-42.0,2.46,4.91,78.11,0,25.03,1007.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386441.2024357,153.34838891029358,-12.55,8828,-0.07,-0.01,1.0,4.5,25.8,6.7,22.1,-35.8,-42.0,3.12,3.9,77.76,0,25.03,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386442.1349967,154.2809498310089,-10.831,10547,0.03,-0.01,0.98,6.6,0.1,3.9,19.6,-32.9,-43.7,-0.21,4.81,77.89,0,25.06,1007.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386442.5022314,154.64818453788757,-10.766,10612,0.0,0.04,1.04,11.4,3.6,13.2,20.0,-33.7,-44.0,0.11,4.82,77.49,0,25.06,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386442.7320886,154.87804174423218,-10.693,10685,0.0,0.04,0.99,3.1,-11.2,0.6,19.3,-33.9,-43.4,0.81,5.12,77.01,0,25.06,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386443.443648,155.58960127830505,-9.801,11577,-0.1,0.17,0.98,0.7,26.1,15.2,-12.9,-35.9,-41.8,9.42,2.97,7.88,0,25.07,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386443.6712818,155.81723499298096,-9.74,11638,-0.11,0.13,0.95,-2.09,18.79,-12.1,-11.0,-35.8,-42.3,10.35,1.25,8.07,0,25.07,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386444.3109548,156.4569079875946,-9.651,11727,-0.16,0.16,0.98,5.8,13.4,-7.7,-9.7,-35.8,-42.4,11.75,-0.12,8.43,0,25.07,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386444.6140993,156.76005244255066,-8.773,12605,-0.03,0.02,0.98,6.4,-9.8,-45.6,14.3,-36.6,-42.8,2.85,-1.07,61.0,0,25.07,1007.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386444.974176,157.12012910842896,-8.713,12665,0.0,0.0,0.99,3.4,-5.5,-92.0,16.2,-36.4,-43.1,2.56,-0.42,65.56,0,25.07,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386445.5355172,157.68147039413452,-7.807,13571,0.03,-0.02,0.98,-11.0,3.6,-16.6,33.6,-18.7,-45.8,-0.56,0.57,111.03,0,25.08,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386446.1712358,158.3171889781952,-7.733,13645,0.0,-0.03,0.99,-9.1,2.4,-21.8,34.5,-16.3,-45.0,-1.04,-0.2,112.62,0,25.08,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386447.6437232,159.7896764278412,-5.971,15407,0.1,0.0,1.02,7.9,6.8,42.9,19.9,-27.8,-48.6,-6.71,6.0,94.31,0,25.09,1007.51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386448.902457,161.04841017723083,-5.034,16344,0.35,0.06,0.95,3.1,10.9,4.8,1.3,-38.2,-44.8,-10.24,14.38,71.74,0,25.1,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386449.6227415,161.76869463920593,-4.137,17241,0.13,0.03,0.97,-4.69,0.4,-56.0,16.1,-32.4,-47.6,-5.13,7.38,88.51,0,25.11,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386450.602664,162.7486171722412,-3.204,18174,0.07,0.0,0.98,-7.9,19.29,13.8,27.6,-25.6,-46.7,-2.47,0.46,99.45,0,25.12,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1
1753386453.1139615,165.25991463661194,-0.584,20794,0.08,-0.08,1.01,1.2,28.3,-12.6,-3.3,31.7,-16.4,-15.05,4.08,-122.05,0,25.14,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386453.6745222,165.82047533988953,0.321,21699,0.14,0.11,1.11,-8.6,11.7,18.7,-0.4,45.0,-24.6,-7.52,3.08,-117.54,0,25.0,1007.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386454.3059714,166.45192456245422,0.409,21787,0.1,-0.09,0.93,-20.4,32.5,65.9,2.4,43.9,-24.1,-7.94,-0.52,-119.48,0,24.99,1007.49,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386455.5694811,167.71543431282043,1.479,22857,0.27,-0.02,0.95,10.2,-11.6,29.6,23.7,18.0,-36.9,-5.37,10.43,-172.25,0,24.9,1007.46,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386457.603015,169.74896812438965,3.241,24619,0.29,0.02,0.96,-0.4,-13.4,-35.5,21.0,2.3,-41.2,-12.92,14.94,156.49,0,24.82,1007.46,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386458.9784482,171.12440133094788,4.937,26315,0.39,-0.03,0.92,-9.0,6.2,-10.9,15.6,11.8,-40.4,-14.96,16.12,178.71,0,24.77,1007.47,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386462.9936886,175.13964176177979,9.246,30624,0.26,-0.03,0.92,0.0,-1.0,-1.5,8.1,22.6,-38.4,-10.97,12.2,-145.19,0,24.67,1007.45,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386463.5835893,175.7295424938202,10.171,31549,0.28,-0.01,0.94,-4.4,-2.2,2.3,7.6,22.6,-38.1,-11.63,12.35,-144.78,0,24.66,1007.45,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386464.2025466,176.34849977493286,10.245,31623,0.29,-0.04,0.94,-2.9,0.9,-1.7,8.2,23.3,-37.1,-12.06,12.2,-144.78,0,24.66,1007.45,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386468.3689406,180.5148937702179,15.317,36695,0.28,0.02,0.91,-1.5,-2.2,1.0,11.7,20.0,-38.9,-11.53,13.89,-155.64,0,24.61,1007.42,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386468.7328804,180.87883353233337,15.406,36784,0.32,-0.03,0.96,0.6,-5.7,0.8,11.9,20.4,-38.6,-12.2,13.97,-156.28,0,24.61,1007.42,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386469.2219975,181.3679506778717,15.465,36843,0.32,-0.04,0.95,6.2,-4.3,-4.69,11.5,20.0,-38.8,-12.26,14.2,-156.21,0,24.61,1007.42,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386469.9375448,182.08349800109863,16.387,37765,0.12,0.03,0.92,3.0,-20.1,13.7,21.2,13.6,-39.5,-10.1,11.7,162.48,0,24.6,1007.42,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386470.579049,182.72500228881836,16.596,37974,0.24,0.08,0.79,-16.2,-12.5,7.1,19.4,12.2,-40.5,-12.97,13.21,159.37,0,24.59,1007.41,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386471.938554,184.08450722694397,18.378,39756,0.05,0.23,1.02,-12.2,-21.6,16.6,13.6,19.8,-39.3,6.04,9.76,-157.78,0,24.56,1007.41,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386473.0546975,185.20065069198608,19.315,40693,0.12,-0.25,0.92,17.5,5.7,-17.4,28.4,5.4,-37.5,-17.57,-2.33,129.0,0,24.55,1007.4,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386474.5378027,186.6837558746338,21.09,42468,0.37,-0.37,0.84,-3.8,8.39,-29.3,20.1,14.5,-37.6,-28.77,4.06,143.78,0,24.54,1007.41,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386475.2637684,187.4097216129303,21.999,43377,0.54,-0.08,0.91,-4.19,2.4,14.8,4.3,23.1,-37.9,-20.31,20.8,-173.31,0,24.53,1007.4,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386476.3047464,188.4506995677948,22.058,43436,0.65,-0.14,0.88,-6.2,-2.6,10.3,5.3,23.1,-37.5,-21.19,20.11,-174.53,0,24.53,1007.4,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386477.6967242,189.84267735481262,23.755,45133,0.33,0.16,0.97,10.9,2.7,-0.2,19.2,0.5,-41.4,-10.83,24.11,151.22,0,24.51,1007.41,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
1753386478.2892416,190.43519473075867,24.686,46064,0.54,-0.12,0.79,-18.2,2.6,-11.9,11.8,7.8,-41.7,-24.98,21.88,144.52,0,24.49,1007.41,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1
