local_timestamp,connect_timestamp,flight_timestamp,raw_packet_timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw,max_g,temp,pressure,P_alt,lon,lat,Alt,vel_n,vel_e,vel_d,fix_type,ejection,launch
1753506675.1911998,258.6617708206177,0.0,9,0.0,0.05,0.98,-0.9,-0.2,-0.1,12.5,-24.8,-42.6,-2.03,2.1,-2.44,0,40.77,1006.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506675.775039,259.245609998703,0.0,24,0.0,0.05,0.98,-0.9,-0.3,-0.1,12.5,-24.8,-42.0,-2.03,2.09,-2.45,0,40.77,1006.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506675.8657444,259.3363153934479,0.0,38,0.0,0.05,0.99,-0.9,-0.3,0.0,12.5,-25.1,-42.6,-2.02,2.08,-2.47,0,40.77,1006.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506676.5074172,259.977988243103,0.0,53,0.0,0.05,0.98,-1.0,-0.2,0.0,12.4,-24.7,-42.7,-2.02,2.08,-2.49,0,40.77,1006.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506677.0740533,260.5446243286133,0.0,1120,0.0,0.01,0.99,-0.5,-0.2,-0.2,14.2,-18.5,-48.4,-1.2,-0.27,0.93,0,40.73,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506677.2606905,260.7312614917755,0.0,2114,0.0,0.0,0.99,0.3,-0.4,-0.1,13.6,-21.7,-35.0,-1.0,-0.27,1.22,0,40.74,1006.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506677.8823392,261.35291028022766,0.0,2193,0.0,0.0,0.99,0.3,-0.5,-0.2,13.8,-22.0,-35.1,-1.01,-0.26,1.16,0,40.74,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506677.981309,261.45187997817993,0.0,2266,0.0,0.0,0.99,0.4,-0.9,-0.2,9.7,-21.0,-28.4,-1.04,-0.23,1.16,0,40.74,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506678.06576,261.53633093833923,0.0,2326,0.01,0.0,0.98,0.5,-1.0,-0.3,8.8,-19.4,-37.2,-1.07,-0.22,1.16,0,40.74,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506678.1571538,261.62772488594055,0.0,2401,0.01,0.01,0.99,0.1,-0.9,-0.2,9.4,-18.0,-36.1,-1.16,-0.21,1.19,0,40.74,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506678.3740625,261.84463357925415,0.0,2488,0.01,0.0,0.99,0.0,-0.4,-0.2,9.3,-18.7,-36.2,-1.23,-0.24,1.22,0,40.74,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506678.740708,262.21127915382385,0.0,2552,0.01,0.0,0.99,0.0,-0.3,-0.2,8.9,-18.8,-35.9,-1.24,-0.24,1.23,0,40.74,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506679.1906576,262.6612286567688,0.0,3539,0.01,0.01,0.98,-0.2,-0.7,-0.2,9.9,-23.3,-38.9,-1.29,-0.2,1.44,0,40.74,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506679.2823756,262.7529466152191,0.0,3613,0.01,0.0,0.98,-0.1,-0.6,0.0,9.5,-23.9,-38.8,-1.31,-0.24,1.46,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506679.3659284,262.83649945259094,0.0,3692,0.01,0.0,0.98,0.0,-0.3,-0.4,9.9,-24.0,-38.7,-1.32,-0.25,1.47,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506679.724006,263.1945769786835,0.0,3768,0.01,0.0,0.98,0.0,0.0,0.0,9.8,-24.4,-38.9,-1.32,-0.26,1.49,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506679.8815856,263.3521566390991,0.0,4740,0.01,0.0,0.99,0.0,0.0,0.0,7.5,-19.9,-37.4,-1.33,-0.23,1.65,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506680.5240326,263.9946036338806,0.0,4818,0.01,0.0,0.98,0.0,0.0,0.0,7.3,-20.4,-37.6,-1.31,-0.23,1.65,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506680.6156912,264.08626222610474,0.0,4892,0.0,0.01,0.99,0.0,0.0,0.0,7.6,-20.0,-36.9,-1.27,-0.2,1.66,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506680.7100232,264.1805942058563,0.0,4982,0.01,0.0,0.99,-0.2,-0.2,-0.4,7.7,-20.1,-37.1,-1.23,-0.18,1.67,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506680.7990825,264.2696535587311,0.0,5041,0.01,0.01,0.99,-0.1,-0.3,-0.2,7.6,-20.1,-36.8,-1.22,-0.18,1.68,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506681.0239725,264.4945435523987,0.0,5114,0.01,0.0,0.99,-0.1,-0.6,-0.2,7.7,-20.1,-36.8,-1.2,-0.21,1.7,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506681.5239727,264.99454379081726,0.0,5193,0.01,0.0,0.99,0.0,-0.7,-0.1,7.5,-20.1,-37.2,-1.2,-0.23,1.71,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506681.6895733,265.16014432907104,0.0,6189,0.01,0.01,0.99,0.1,-0.3,-0.3,8.0,-21.0,-36.0,-1.3,-0.19,1.93,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506681.7824347,265.25300574302673,0.0,6252,0.01,0.0,0.98,0.0,-0.3,-0.2,7.8,-20.9,-36.0,-1.31,-0.19,1.94,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506682.007366,265.4779369831085,0.0,6327,0.01,0.01,0.98,0.0,0.0,0.0,8.2,-20.5,-36.4,-1.29,-0.18,1.95,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506682.4989965,265.96956753730774,0.0,6400,0.01,0.01,0.99,0.0,0.0,0.0,8.2,-20.9,-36.7,-1.28,-0.15,1.95,0,40.76,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506682.8240163,266.2945873737335,0.0,7381,0.0,0.0,0.99,0.2,-1.0,-0.3,7.6,-20.8,-36.5,-1.23,-0.14,2.14,0,40.75,1006.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506682.915596,266.38616704940796,0.0,7458,0.02,0.01,0.98,0.2,-0.9,-0.1,7.9,-20.4,-37.1,-1.27,-0.14,2.15,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506682.9910204,266.4615914821625,0.0,7534,0.01,0.0,0.99,0.3,-0.4,-0.1,8.1,-20.5,-36.7,-1.34,-0.16,2.17,0,40.75,1006.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506683.220048,266.6906189918518,0.0,7607,0.01,0.01,0.99,0.0,0.0,0.0,7.9,-20.9,-36.6,-1.37,-0.13,2.19,0,40.75,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506683.7231052,267.1936762332916,0.0,7685,0.01,0.01,0.98,0.0,0.0,0.0,7.9,-20.7,-36.7,-1.37,-0.12,2.19,0,40.76,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506683.8073556,267.2779266834259,0.0,7760,0.01,0.0,0.98,0.0,0.0,0.0,7.9,-20.8,-36.7,-1.33,-0.11,2.2,0,40.76,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753506684.0406096,267.51118063926697,0.0,7834,0.0,0.01,0.98,-0.2,-0.3,-0.2,7.3,-20.7,-36.8,-1.31,-0.08,2.21,0,40.76,1006.18,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507498.010257,1081.4808280467987,0.0,9,-0.17,-0.03,0.97,-0.4,-0.3,-0.6,41.3,0.4,-40.8,2.33,10.01,-0.3,0,42.41,1006.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507498.0756907,1081.5462617874146,0.0,24,-0.18,-0.03,0.97,-0.4,-0.4,-0.7,41.3,0.3,-40.6,2.33,10.01,-0.29,0,42.41,1006.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507498.5753849,1082.0459558963776,0.0,38,-0.17,-0.03,0.97,-0.4,-0.5,-0.9,41.1,0.4,-40.2,2.34,10.01,-0.29,0,42.41,1006.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507498.6704547,1082.1410257816315,0.0,53,-0.17,-0.03,0.97,-0.4,-0.4,-0.9,41.2,0.4,-40.0,2.35,10.01,-0.28,0,42.41,1006.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507498.7535586,1082.2241296768188,0.0,68,-0.18,-0.04,0.97,-0.3,-0.4,-0.7,40.9,0.4,-39.9,2.35,10.01,-0.28,0,42.41,1006.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507498.8381317,1082.3087027072906,0.0,297,-0.18,-0.03,0.97,-0.1,-0.5,-0.2,39.8,0.0,-39.6,2.36,10.02,-0.36,0,42.33,1006.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507499.3336327,1082.804203748703,0.0,370,-0.18,-0.03,0.97,-0.1,-0.3,-0.3,40.0,1.2,-44.1,2.36,10.02,-0.38,0,42.32,1006.17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507499.5110493,1082.981620311737,0.0,1362,-0.17,-0.03,0.97,0.0,0.0,0.0,45.4,-1.2,-37.5,2.36,10.01,0.8,0,42.36,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507499.7384045,1083.2089755535126,0.0,1427,-0.18,-0.03,0.97,0.0,-0.4,-0.1,45.4,-0.7,-37.3,2.36,10.01,0.7,0,42.36,1006.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507500.3650334,1083.835604429245,0.0,1501,-0.17,-0.03,0.97,-0.1,-0.3,-0.2,45.5,-0.6,-37.5,2.38,10.01,0.46,0,42.36,1006.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507500.5215657,1083.9921367168427,0.0,2488,-0.17,-0.03,0.97,-0.1,-0.3,-0.2,40.8,1.9,-39.2,2.35,10.02,-0.36,0,42.38,1006.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507501.1714096,1084.6419806480408,0.0,2561,-0.17,-0.03,0.97,0.0,-0.4,0.0,40.8,1.7,-38.7,2.35,10.02,-0.17,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507501.259001,1084.729572057724,0.0,2634,-0.17,-0.03,0.97,0.0,-0.3,-0.3,40.3,1.5,-39.4,2.35,10.02,0.01,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507501.3449714,1084.815542459488,0.0,2711,-0.17,-0.03,0.97,0.0,-0.3,-0.1,40.9,1.9,-39.0,2.35,10.02,0.1,0,42.37,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507501.9705138,1085.4410848617554,0.0,2799,-0.18,-0.03,0.97,0.0,-0.4,-0.1,40.7,1.8,-39.3,2.34,10.02,0.28,0,42.37,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507502.1289537,1085.5995247364044,0.0,3771,-0.18,-0.03,0.97,-0.1,-0.3,-0.3,44.5,-2.0,-41.4,2.35,10.03,0.94,0,42.38,1006.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507502.2258174,1085.6963884830475,0.0,3849,-0.18,-0.03,0.97,0.0,-0.3,-0.1,44.5,-2.2,-41.3,2.35,10.03,0.95,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507502.3181453,1085.7887163162231,0.0,3923,-0.18,-0.03,0.97,0.0,-0.4,-0.2,44.4,-2.4,-41.4,2.35,10.03,0.97,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507502.9440436,1086.4146146774292,0.0,3997,-0.17,-0.03,0.97,0.0,-0.3,-0.3,44.8,-2.2,-41.3,2.36,10.02,0.98,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507503.1166682,1086.587239265442,0.0,4986,-0.17,-0.03,0.97,0.0,0.0,0.0,39.9,0.4,-39.5,2.36,10.02,0.22,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507503.2060997,1086.6766707897186,0.0,5059,-0.17,-0.03,0.97,0.0,-0.4,-0.2,39.9,0.3,-39.1,2.38,10.02,0.14,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507503.2901056,1086.7606766223907,0.0,5137,-0.17,-0.03,0.97,0.0,-0.4,-0.2,40.0,0.4,-39.5,2.38,10.02,0.1,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507503.3793933,1086.8499643802643,0.0,5211,-0.18,-0.03,0.97,0.0,-0.3,0.0,39.8,0.1,-39.9,2.38,10.02,0.04,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507504.0069337,1087.4775047302246,0.0,5286,-0.17,-0.03,0.97,0.0,-0.3,-0.1,40.1,0.3,-39.6,2.36,10.02,0.0,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507504.1009808,1087.5715517997742,0.0,5364,-0.17,-0.03,0.97,0.0,-0.3,-0.2,40.1,0.1,-39.3,2.36,10.02,-0.03,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507504.200686,1087.671257019043,0.0,5452,-0.17,-0.03,0.97,-0.1,-0.3,-0.2,39.6,0.0,-39.4,2.38,10.02,-0.13,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507504.2800605,1087.750631570816,0.0,5527,-0.18,-0.03,0.97,0.0,-0.3,-0.4,39.9,0.0,-39.7,2.38,10.02,-0.19,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507504.37262,1087.8431911468506,0.0,5586,-0.18,-0.03,0.97,0.0,-0.3,-0.2,39.9,0.0,-39.5,2.38,10.02,-0.23,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507504.4543006,1087.9248716831207,0.0,5681,-0.18,-0.03,0.97,0.0,-0.3,-0.1,39.8,-0.1,-39.8,2.38,10.02,-0.31,0,42.38,1006.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507504.522767,1087.9933381080627,0.0,5740,-0.18,-0.03,0.97,0.0,-0.3,-0.2,39.7,-0.3,-39.4,2.38,10.02,-0.35,0,42.38,1006.14,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507504.626206,1088.0967769622803,0.0,5812,-0.18,-0.03,0.97,0.0,-0.4,-0.2,39.6,0.0,-40.1,2.38,10.02,-0.42,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
1753507504.9534726,1088.4240436553955,0.0,6788,-0.17,-0.03,0.97,-0.1,-0.3,-0.1,39.4,0.0,-39.6,2.38,10.02,-0.83,0,42.38,1006.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
