timestamp,local_timestamp,roll,pitch,yaw,P_alt,Alt,ax,ay,az,lat,lon,temp,pressure,vel_n,vel_e,vel_d,ejection
466009,1752848510.9389982,-0.75,-3.01,16.51,1.21,0.0,-0.05,0.02,0.99,0.0,0.0,22.76,1004.99,0.0,0.0,0.0,3
466158,1752848511.1291625,-0.75,-3.0,16.52,1.2,0.0,-0.04,0.02,0.99,0.0,0.0,22.76,1004.99,0.0,0.0,0.0,3
466321,1752848511.3189807,-0.75,-3.0,16.52,1.14,0.0,-0.05,0.01,0.99,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
466509,1752848511.4977508,-0.75,-3.0,16.52,1.06,0.0,-0.05,0.01,0.99,0.0,0.0,22.74,1005.01,0.0,0.0,0.0,3
466716,1752848511.6781993,-0.75,-3.0,16.52,1.12,0.0,-0.04,0.01,0.98,0.0,0.0,22.76,1005.0,0.0,0.0,0.0,3
466890,1752848511.868314,-0.75,-3.0,16.52,1.25,0.0,-0.05,0.01,0.99,0.0,0.0,22.77,1004.98,0.0,0.0,0.0,3
467091,1752848512.0582287,-0.75,-3.0,16.52,1.23,0.0,-0.05,0.01,0.99,0.0,0.0,22.77,1004.99,0.0,0.0,0.0,3
467263,1752848512.234702,-0.75,-3.0,16.52,1.24,0.0,-0.05,0.01,0.99,0.0,0.0,22.77,1004.98,0.0,0.0,0.0,3
467443,1752848512.414135,-0.75,-3.0,16.52,1.18,0.0,-0.04,0.05,0.01,0.0,0.0,22.75,1004.99,0.0,0.0,0.0,3
467645,1752848512.6048777,-0.75,-3.0,16.52,1.13,0.0,-0.05,0.01,0.99,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
467827,1752848512.7945313,-0.75,-3.0,16.52,1.16,0.0,-0.05,0.02,0.99,0.0,0.0,22.75,1004.99,0.0,0.0,0.0,3
468065,1752848512.9746823,-0.75,-3.0,16.52,1.15,0.0,-0.05,0.01,0.99,0.0,0.0,22.76,1004.99,0.0,0.0,0.0,3
468175,1752848513.154625,-0.75,-3.0,16.52,1.13,0.0,-0.05,0.01,0.99,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
468355,1752848513.3551219,-0.75,-2.99,16.52,1.1,0.0,-0.05,0.01,0.99,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
468544,1752848513.5253086,-0.75,-3.0,16.52,1.1,0.0,-0.05,0.01,0.98,0.0,0.0,22.76,1005.0,0.0,0.0,0.0,3
468765,1752848513.705091,-0.75,-3.0,16.52,1.17,0.0,-0.04,0.01,0.99,0.0,0.0,22.76,1004.99,0.0,0.0,0.0,3
468972,1752848513.8957248,-0.74,-2.99,16.52,1.21,0.0,-0.05,0.01,0.98,0.0,0.0,22.76,1004.99,0.0,0.0,0.0,3
469122,1752848514.0853028,-0.74,-2.99,16.52,1.15,0.0,-0.05,0.01,0.99,0.0,0.0,22.75,1004.99,0.0,0.0,0.0,3
469296,1752848514.2749515,-0.74,-2.99,16.52,1.08,0.0,-0.04,0.01,0.98,0.0,0.0,22.74,1005.0,0.0,0.0,0.0,3
469471,1752848514.4467528,-0.75,-3.0,16.52,1.08,0.0,-0.05,0.01,0.99,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
469647,1752848514.6408334,-0.74,-3.0,16.52,1.07,0.0,-0.05,0.01,0.99,0.0,0.0,22.74,1005.0,0.0,0.0,0.0,3
469863,1752848514.8320687,-0.75,-3.0,16.52,1.09,0.0,-0.05,0.01,0.99,0.0,0.0,22.74,1005.0,0.0,0.0,0.0,3
470025,1752848515.0239902,-0.75,-3.0,16.52,1.1,0.0,-0.05,0.01,0.99,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
470216,1752848515.1934924,-0.75,-3.0,16.52,1.14,0.0,-0.04,0.01,0.98,0.0,0.0,22.76,1005.0,0.0,0.0,0.0,3
470402,1752848515.38397,-0.74,-3.0,16.52,1.16,0.0,-0.05,0.01,0.99,0.0,0.0,22.76,1004.99,0.0,0.0,0.0,3
470604,1752848515.5734212,-0.75,-2.99,16.58,1.2,0.0,-0.04,0.02,0.98,0.0,0.0,22.77,1004.99,0.0,0.0,0.0,3
470776,1752848515.7534518,-0.74,-3.01,16.67,1.17,0.0,-0.05,0.01,0.98,0.0,0.0,22.77,1004.99,0.0,0.0,0.0,3
470975,1752848515.9444478,-0.74,-3.01,16.67,1.07,0.0,-0.05,0.01,0.99,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
471153,1752848516.1245449,-0.74,-3.01,16.67,1.06,0.0,-0.05,0.0,0.0,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
471348,1752848516.3045075,-0.74,-3.01,16.67,1.04,0.0,-0.05,0.01,0.99,0.0,0.0,22.75,1005.01,0.0,0.0,0.0,3
471528,1752848516.495887,-0.74,-3.01,16.67,1.12,0.0,-0.05,0.01,0.99,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
471708,1752848516.6747923,-0.74,-3.01,16.67,1.1,0.0,-0.05,0.02,0.99,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
471902,1752848516.8547077,-0.74,-3.01,16.67,1.14,0.0,16.67,0.0,0.0,0.0,0.0,22.76,1005.0,0.0,0.0,0.0,3
472086,1752848517.057831,-0.74,-3.01,16.67,1.13,0.0,-0.04,0.01,0.99,0.0,0.0,22.76,1005.0,0.0,0.0,0.0,3
472303,1752848517.2272398,-0.74,-3.02,16.73,1.19,0.0,-0.04,0.01,1.0,0.0,0.0,22.76,1004.99,0.0,0.0,0.0,3
472434,1752848517.4171934,-0.74,-3.02,16.73,1.19,0.0,-0.04,0.01,1.0,0.0,0.0,22.76,1004.99,0.0,0.0,0.0,3
472684,1752848517.6070857,-0.79,-3.05,16.75,1.11,0.0,-0.05,0.03,0.98,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
472833,1752848517.7875094,-0.78,-3.06,16.73,1.07,0.0,-0.06,0.01,1.0,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
473056,1752848517.9568274,-0.78,-3.04,16.75,1.06,0.0,-0.07,0.05,0.99,0.0,0.0,22.74,1005.0,0.0,0.0,0.0,3
473243,1752848518.1568596,-0.77,-3.02,16.75,1.02,0.0,-0.05,0.02,0.99,0.0,0.0,22.75,1005.01,0.0,0.0,0.0,3
473381,1752848518.3377252,-0.77,-3.02,16.75,1.04,0.0,-0.04,0.01,0.99,0.0,0.0,22.75,1005.01,0.0,0.0,0.0,3
473584,1752848518.528158,-0.88,-2.99,16.76,1.0,0.0,-0.06,-0.02,1.0,0.0,0.0,22.74,1005.01,0.0,0.0,0.0,3
473764,1752848518.697598,-0.77,-3.02,16.75,1.06,0.0,-0.04,0.02,0.99,0.0,0.0,22.75,1005.0,0.0,0.0,0.0,3
473918,1752848518.8897693,-0.86,-3.12,16.74,1.17,0.0,-0.05,0.04,0.97,0.0,0.0,22.78,1004.99,0.0,0.0,0.0,3
474103,1752848519.0754292,-0.81,-3.03,17.18,1.27,0.0,-0.04,-0.01,0.91,0.0,0.0,22.79,1004.98,0.0,0.0,0.0,3
474341,1752848519.258227,-0.91,-2.85,17.81,1.27,0.0,-0.05,0.01,0.97,0.0,0.0,22.79,1004.98,0.0,0.0,0.0,3
474462,1752848519.4399605,-1.16,-2.83,18.17,1.21,0.0,-0.08,-0.02,0.95,0.0,0.0,22.78,1004.99,0.0,0.0,0.0,3
474641,1752848519.6322362,-1.21,-2.88,20.28,1.14,0.0,-0.06,0.02,1.02,0.0,0.0,22.78,1005.0,0.0,0.0,0.0,3
474887,1752848519.8117392,-1.51,-3.14,27.95,1.02,0.0,-0.1,-0.05,0.92,0.0,0.0,22.76,1005.01,0.0,0.0,0.0,3
475036,1752848519.9937832,-1.51,-3.31,37.33,1.02,0.0,-0.08,-0.01,1.0,0.0,0.0,22.76,1005.01,0.0,0.0,0.0,3
475218,1752848520.1740553,-1.64,-3.29,41.62,0.98,0.0,-0.04,0.0,0.99,0.0,0.0,22.75,1005.01,0.0,0.0,0.0,3
475425,1752848520.3664923,-1.75,-3.34,47.57,1.12,0.0,-0.06,-0.07,0.94,0.0,0.0,22.77,1005.0,0.0,0.0,0.0,3
475646,1752848520.5590866,-1.88,-3.46,52.9,1.16,0.0,-0.07,0.0,1.0,0.0,0.0,22.78,1004.99,0.0,0.0,0.0,3
475772,1752848520.7296169,-1.88,-3.46,52.9,1.16,0.0,-0.07,0.0,1.0,0.0,0.0,22.78,1004.99,0.0,0.0,0.0,3
475958,1752848520.921071,-1.85,-3.54,55.66,1.2,0.0,-0.08,0.0,0.96,0.0,0.0,22.79,1004.99,0.0,0.0,0.0,3
476180,1752848521.113105,-2.05,-3.48,60.69,1.13,0.0,-0.1,0.04,1.01,0.0,0.0,22.79,1005.0,0.0,0.0,0.0,3
476306,1752848521.2928233,-2.44,-3.43,64.01,1.15,0.0,-0.02,-0.01,0.98,0.0,0.0,22.79,1004.99,0.0,0.0,0.0,3
476519,1752848521.473987,-2.44,-3.43,64.01,1.21,0.0,-0.02,-0.01,0.98,0.0,0.0,22.81,1004.99,0.0,0.0,0.0,3
476674,1752848521.6541767,-3.6,-3.58,67.71,1.19,0.0,-0.06,-0.05,0.98,0.0,0.0,22.81,1004.99,0.0,0.0,0.0,3
476892,1752848521.8447104,-3.66,-3.56,68.42,1.17,0.0,-0.11,-0.02,0.99,0.0,0.0,22.8,1004.99,0.0,0.0,0.0,3
477085,1752848522.0460217,-3.46,-3.5,68.94,1.21,0.0,-0.1,0.03,1.01,0.0,0.0,22.81,1004.99,0.0,0.0,0.0,3
477234,1752848522.2062347,-3.36,-3.44,71.11,1.2,0.0,-0.04,-0.01,0.97,0.0,0.0,22.82,1004.99,0.0,0.0,0.0,3
477422,1752848522.4086971,-4.06,-3.47,72.97,1.17,0.0,-0.07,-0.03,0.98,0.0,0.0,22.82,1004.99,0.0,0.0,0.0,3
477620,1752848522.5887237,-4.3,-3.49,72.07,1.19,0.0,-0.08,-0.04,0.98,0.0,0.0,22.82,1004.99,0.0,0.0,0.0,3
477830,1752848522.7697508,-4.54,-3.5,71.76,1.35,0.0,-0.09,-0.01,0.98,0.0,0.0,22.85,1004.97,0.0,0.0,0.0,3
477991,1752848522.9586306,-4.42,-3.62,71.06,1.36,0.0,-0.09,-0.02,0.99,0.0,0.0,22.85,1004.97,0.0,0.0,0.0,3
478159,1752848523.1408293,-3.39,-3.65,67.31,1.29,0.0,-0.09,0.0,0.99,0.0,0.0,22.85,1004.98,0.0,0.0,0.0,3
478379,1752848523.3334908,-2.73,-3.62,65.51,1.26,0.0,-0.08,0.0,0.99,0.0,0.0,22.85,1004.98,0.0,0.0,0.0,3
478535,1752848523.51393,-2.73,-3.62,65.51,1.2,0.0,-0.08,0.0,0.99,0.0,0.0,22.85,1004.99,0.0,0.0,0.0,3
478760,1752848523.6941679,-0.37,-2.84,59.22,1.17,0.0,-0.03,0.01,0.99,0.0,0.0,22.85,1004.99,0.0,0.0,0.0,3
478897,1752848523.884811,-0.29,-2.81,57.92,1.14,0.0,-0.04,0.03,1.0,0.0,0.0,22.85,1005.0,0.0,0.0,0.0,3
479155,1752848524.064576,-0.33,-2.84,55.75,1.06,0.0,-0.02,0.05,2.04,0.0,0.0,22.83,1005.0,0.0,0.0,0.0,3
479302,1752848524.246692,0.39,-2.7,53.58,1.02,0.0,-0.05,0.03,1.01,0.0,0.0,22.83,1005.01,0.0,0.0,0.0,3
479504,1752848524.4387364,-0.17,-3.06,48.49,1.0,0.0,-0.05,0.01,0.98,0.0,0.0,22.83,1005.01,0.0,0.0,0.0,3
479645,1752848524.6197913,-0.74,-3.26,47.4,1.02,0.0,-0.07,0.03,1.0,0.0,0.0,22.83,1005.01,0.0,0.0,0.0,3
479827,1752848524.8011866,0.64,-2.7,44.54,1.08,0.0,-0.02,0.03,0.98,0.0,0.0,22.84,1005.0,0.0,0.0,0.0,3
480024,1752848524.9824505,0.64,-2.7,44.54,1.16,0.0,-0.02,0.03,0.98,0.0,0.0,22.86,1004.99,0.0,0.0,0.0,3
480235,1752848525.1746135,1.05,-2.69,40.11,1.14,0.0,14.68,1.94,-0.03,0.0,0.0,22.86,1005.0,0.0,0.0,0.0,3
480367,1752848525.3673093,-0.38,-3.16,39.89,1.19,0.0,-0.02,0.0,0.98,0.0,0.0,22.86,1004.99,0.0,0.0,0.0,3
480601,1752848525.5587065,-1.32,-3.41,37.36,1.2,0.0,0.0,0.03,0.97,0.0,0.0,22.87,1004.99,0.0,0.0,0.0,3
480763,1752848525.7290957,1.04,-2.41,32.21,1.24,0.0,0.0,0.08,0.96,0.0,0.0,22.89,1004.98,0.0,0.0,0.0,3
480928,1752848525.911044,-0.96,-3.03,32.96,1.3,0.0,-0.06,0.0,1.0,0.0,0.0,22.89,1004.98,0.0,0.0,0.0,3
481117,1752848526.098917,-1.09,-3.02,33.59,1.25,0.0,0.01,-0.07,0.96,0.0,0.0,22.88,1004.98,0.0,0.0,0.0,3
481315,1752848526.2915723,-1.26,0.16,29.76,1.28,0.0,-0.09,0.01,0.95,0.0,0.0,22.88,1004.98,0.0,0.0,0.0,3
481491,1752848526.46267,0.7,2.8,27.12,1.26,0.0,0.01,-0.03,0.99,0.0,0.0,22.88,1004.98,0.0,0.0,0.0,3
481704,1752848526.6548939,4.98,5.93,25.29,1.23,0.0,0.1,-0.02,0.99,0.0,0.0,22.88,1004.99,0.0,0.0,0.0,3
481871,1752848526.8458197,11.19,9.93,24.83,1.29,0.0,0.27,0.04,0.9,0.0,0.0,22.89,1004.98,0.0,0.0,0.0,3
482112,1752848527.0267215,13.43,10.57,24.79,1.39,0.0,0.23,0.07,0.9,0.0,0.0,22.9,1004.97,0.0,0.0,0.0,3
482319,1752848527.2076457,10.17,6.99,25.29,1.37,0.0,0.23,0.1,1.01,0.0,0.0,22.91,1004.97,0.0,0.0,0.0,3
482438,1752848527.3891542,8.14,4.01,25.76,1.38,0.0,0.11,0.08,1.03,0.0,0.0,22.9,1004.97,0.0,0.0,0.0,3
482593,1752848527.580401,6.09,1.45,25.84,1.36,0.0,0.11,0.06,0.96,0.0,0.0,22.9,1004.97,0.0,0.0,0.0,3
482830,1752848527.7829897,4.31,-0.87,26.73,1.31,0.0,0.05,0.08,0.95,0.0,0.0,22.9,1004.97,0.0,0.0,0.0,3
483048,1752848527.9413757,5.44,0.96,28.03,1.26,0.0,0.13,0.09,0.97,0.0,0.0,22.89,1004.98,0.0,0.0,0.0,3
483145,1752848528.1443017,5.44,0.96,28.03,1.25,0.0,0.13,0.09,0.97,0.0,0.0,22.89,1004.98,0.0,0.0,0.0,3
483359,1752848528.3259184,9.28,2.26,29.33,1.25,0.0,0.16,0.11,0.94,0.0,0.0,22.9,1004.98,0.0,0.0,0.0,3
483536,1752848528.4968388,14.03,4.25,29.92,1.28,0.0,0.19,0.12,0.95,0.0,0.0,22.91,1004.98,0.0,0.0,0.0,3
483765,1752848528.6885266,18.66,5.36,31.5,1.22,0.0,0.31,0.28,1.0,0.0,0.0,22.9,1004.99,0.0,0.0,0.0,3
483915,1752848528.8805873,20.54,6.16,31.47,1.19,0.0,0.23,0.19,0.91,0.0,0.0,22.9,1004.99,0.0,0.0,0.0,3
484071,1752848529.061578,21.49,5.0,32.18,1.13,0.0,0.26,0.23,0.9,0.0,0.0,22.89,1005.0,0.0,0.0,0.0,3
484303,1752848529.2418966,22.36,4.16,31.72,1.09,0.0,0.27,0.23,0.95,0.0,0.0,22.87,1005.0,0.0,0.0,0.0,3
484446,1752848529.4330285,22.23,3.65,31.81,1.09,0.0,0.27,0.3,0.87,0.0,0.0,22.87,1005.0,0.0,0.0,0.0,3
484672,1752848529.6249409,25.79,-3.83,30.29,1.13,0.0,0.18,0.4,0.9,0.0,0.0,22.87,1005.0,0.0,0.0,0.0,3
484823,1752848529.8081553,27.33,-6.29,29.19,1.12,0.0,0.19,0.43,0.89,0.0,0.0,22.87,1005.0,0.0,0.0,0.0,3
485017,1752848529.989375,28.97,-9.78,28.47,1.1,0.0,0.07,0.49,0.82,0.0,0.0,22.87,1005.0,0.0,0.0,0.0,3
485186,1752848530.1803288,28.89,-12.32,28.19,1.11,0.0,0.06,0.52,0.85,0.0,0.0,22.88,1005.0,0.0,0.0,0.0,3
485386,1752848530.3717527,32.54,-16.83,25.8,1.15,0.0,0.02,0.53,0.78,0.0,0.0,22.87,1004.99,0.0,0.0,0.0,3
485570,1752848530.5532618,35.24,-20.14,24.78,1.2,0.0,0.02,0.66,0.78,0.0,0.0,22.88,1004.99,0.0,0.0,0.0,3
485795,1752848530.733639,37.62,-20.77,24.16,1.26,0.0,0.03,0.64,0.71,0.0,0.0,22.89,1004.98,0.0,0.0,0.0,3
485940,1752848530.9246416,40.45,-23.25,24.55,1.28,0.0,0.0,0.72,0.71,0.0,0.0,22.89,1004.98,0.0,0.0,0.0,3
486131,1752848531.1163847,41.45,-25.33,23.99,1.31,0.0,-0.04,0.74,0.66,0.0,0.0,22.9,1004.97,0.0,0.0,0.0,3
486350,1752848531.3083148,41.45,-25.33,23.99,1.33,0.0,-0.04,0.74,0.66,0.0,0.0,22.9,1004.97,0.0,0.0,0.0,3
486540,1752848531.4792533,41.96,-25.34,22.34,1.37,0.0,-0.03,0.77,0.72,0.0,0.0,22.91,1004.97,0.0,0.0,0.0,3
486675,1752848531.67157,42.34,-25.49,21.62,1.3,0.0,-0.02,0.74,0.68,0.0,0.0,22.91,1004.98,0.0,0.0,0.0,3
486868,1752848531.8535516,43.21,-25.71,19.99,1.29,0.0,-0.01,0.75,0.63,0.0,0.0,22.91,1004.98,0.0,0.0,0.0,3
487131,1752848532.044619,42.83,-26.29,20.51,1.41,0.0,-0.04,0.74,0.66,0.0,0.0,22.92,1004.96,0.0,0.0,0.0,3
487257,1752848532.222628,42.83,-26.29,20.51,1.42,0.0,-0.04,0.74,0.66,0.0,0.0,22.93,1004.96,0.0,0.0,0.0,3
487412,1752848532.4039273,41.41,-26.83,20.85,1.38,0.0,-0.05,0.73,0.66,0.0,0.0,22.92,1004.97,0.0,0.0,0.0,3
487602,1752848532.606078,42.01,-27.98,19.87,1.37,0.0,-0.07,0.77,0.64,0.0,0.0,22.91,1004.97,0.0,0.0,0.0,3
487837,1752848532.7879024,43.42,-26.77,18.2,1.39,0.0,-0.02,0.73,0.64,0.0,0.0,22.93,1004.97,0.0,0.0,0.0,3
488000,1752848532.968875,43.85,-26.7,17.74,1.42,0.0,-0.01,0.75,0.61,0.0,0.0,22.93,1004.96,0.0,0.0,0.0,3
488164,1752848533.1497304,43.91,-27.45,17.1,1.41,0.0,-0.06,0.77,0.63,0.0,0.0,22.93,1004.96,0.0,0.0,0.0,3
488356,1752848533.3321466,43.91,-27.45,17.1,1.37,0.0,-0.06,0.77,0.63,0.0,0.0,22.93,1004.97,0.0,0.0,0.0,3
488594,1752848533.5248244,44.88,-27.85,13.12,1.39,0.0,-0.01,0.77,0.58,0.0,0.0,22.95,1004.97,0.0,0.0,0.0,3
488734,1752848533.6961486,45.75,-27.34,10.65,1.38,0.0,-0.09,0.78,0.62,0.0,0.0,22.94,1004.97,0.0,0.0,0.0,3
488907,1752848533.888591,45.75,-27.34,10.65,1.27,0.0,-0.09,0.78,0.62,0.0,0.0,22.92,1004.98,0.0,0.0,0.0,3
489098,1752848534.0793314,47.61,-25.21,5.59,1.31,0.0,0.0,0.8,0.65,0.0,0.0,22.92,1004.97,0.0,0.0,0.0,3
489326,1752848534.262123,47.59,-22.71,5.41,1.37,0.0,0.06,0.75,0.58,0.0,0.0,22.94,1004.97,0.0,0.0,0.0,3
489501,1752848534.4333618,46.54,-24.34,5.31,1.42,0.0,-0.03,0.66,0.57,0.0,0.0,22.94,1004.96,0.0,0.0,0.0,3
489725,1752848534.6240888,41.32,-24.9,9.41,1.35,0.0,-0.03,0.81,0.83,0.0,0.0,22.93,1004.97,0.0,0.0,0.0,3
489857,1752848534.8165636,41.32,-24.9,9.41,1.32,0.0,-0.03,0.81,0.83,0.0,0.0,22.92,1004.97,0.0,0.0,0.0,3
490088,1752848534.987846,27.23,-26.99,16.28,1.27,0.0,-0.1,0.65,0.84,0.0,0.0,22.92,1004.98,0.0,0.0,0.0,3
490304,1752848535.1884496,25.97,-22.19,13.23,1.2,0.0,-0.13,0.47,0.79,0.0,0.0,22.92,1004.99,0.0,0.0,0.0,3
490467,1752848535.3675945,20.73,-22.49,16.54,1.23,0.0,-0.09,0.51,0.84,0.0,0.0,22.92,1004.98,0.0,0.0,0.0,3
490599,1752848535.5707223,14.65,-20.77,20.91,1.19,0.0,-0.33,0.34,0.85,0.0,0.0,22.91,1004.99,0.0,0.0,0.0,3
490820,1752848535.7412796,10.18,-14.69,19.6,1.2,0.0,-0.42,0.46,1.2,0.0,0.0,22.91,1004.99,0.0,0.0,0.0,3
490946,1752848535.9239612,9.52,-10.14,23.99,1.19,0.0,-0.16,0.23,0.9,0.0,0.0,22.91,1004.99,0.0,0.0,0.0,3
491140,1752848536.1156278,10.45,-7.69,22.55,1.21,0.0,-0.05,0.17,0.95,0.0,0.0,22.92,1004.99,0.0,0.0,0.0,3
491306,1752848536.295701,9.91,-6.76,22.34,1.23,0.0,0.01,0.13,1.0,0.0,0.0,22.92,1004.98,0.0,0.0,0.0,3
491540,1752848536.4745228,16.18,-14.48,20.31,1.22,0.0,-0.05,0.23,0.98,0.0,0.0,22.92,1004.99,0.0,0.0,0.0,3
491753,1752848536.657411,24.28,-30.14,14.02,1.17,0.0,-0.29,0.51,0.76,0.0,0.0,22.92,1004.99,0.0,0.0,0.0,3
491910,1752848536.84837,31.22,-48.72,11.74,1.17,0.0,-0.39,0.66,0.61,0.0,0.0,22.92,1004.99,0.0,0.0,0.0,3
492069,1752848537.0404947,33.27,-55.32,11.19,1.16,0.0,-0.52,0.72,0.46,0.0,0.0,22.92,1004.99,0.0,0.0,0.0,3
492275,1752848537.2215173,40.45,-54.2,2.43,1.17,0.0,-0.46,0.74,0.44,0.0,0.0,22.92,1004.99,0.0,0.0,0.0,3
492412,1752848537.4031556,40.45,-54.2,2.43,1.2,0.0,-0.46,0.74,0.44,0.0,0.0,22.92,1004.99,0.0,0.0,0.0,3
492647,1752848537.5940096,38.24,-37.59,1.69,1.2,0.0,-0.24,0.76,0.65,0.0,0.0,22.91,1004.99,0.0,0.0,0.0,3
492815,1752848537.7855933,34.43,-29.26,4.6,1.25,0.0,-0.11,0.61,0.67,0.0,0.0,22.92,1004.98,0.0,0.0,0.0,3
493020,1752848537.9670064,34.06,-28.64,4.92,1.33,0.0,-0.1,0.61,0.69,0.0,0.0,22.94,1004.97,0.0,0.0,0.0,3
493194,1752848538.1380618,28.03,-19.4,9.43,1.5,0.0,-0.04,0.53,0.77,0.0,0.0,22.97,1004.95,0.0,0.0,0.0,3
493354,1752848538.3322718,28.03,-19.4,9.43,1.54,0.0,-0.04,0.53,0.77,0.0,0.0,22.97,1004.95,0.0,0.0,0.0,3
493628,1752848538.5236406,18.09,-4.05,16.26,1.57,0.0,0.11,0.29,0.91,0.0,0.0,22.99,1004.94,0.0,0.0,0.0,3
493794,1752848538.7037451,13.87,-2.86,17.77,1.54,0.0,0.13,0.19,0.95,0.0,0.0,22.99,1004.95,0.0,0.0,0.0,3
493946,1752848538.8838387,9.55,-1.9,24.44,1.49,0.0,0.07,0.11,0.93,0.0,0.0,23.0,1004.95,0.0,0.0,0.0,3
494134,1752848539.075672,6.08,-1.79,32.91,1.53,0.0,0.07,0.14,1.03,0.0,0.0,23.0,1004.95,0.0,0.0,0.0,3
494302,1752848539.2586186,6.26,-2.29,36.66,1.51,0.0,0.02,0.06,1.01,0.0,0.0,23.0,1004.95,0.0,0.0,0.0,3
494496,1752848539.4409091,6.2,-2.06,40.58,1.38,0.0,0.09,0.12,-1.77,0.0,0.0,22.98,1004.97,0.0,0.0,0.0,3
494673,1752848539.622678,4.73,-0.05,51.4,1.34,0.0,-0.11,0.07,1.02,0.0,0.0,22.98,1004.97,0.0,0.0,0.0,3
494834,1752848539.8140032,2.54,-1.7,54.56,1.31,0.0,0.3,0.19,1.01,0.0,0.0,22.96,1004.97,0.0,0.0,0.0,3
495134,1752848539.995539,-0.1,-1.86,54.47,1.37,0.0,-0.05,-0.01,1.0,0.0,0.0,22.98,1004.97,0.0,0.0,0.0,3
495206,1752848540.176663,0.44,-1.78,54.58,1.38,0.0,-0.02,-0.04,0.91,0.0,0.0,22.98,1004.97,0.0,0.0,0.0,3
495410,1752848540.3687024,0.84,-2.17,56.8,1.43,0.0,-0.09,0.05,0.94,0.0,0.0,23.0,1004.96,0.0,0.0,0.0,3
495578,1752848540.5591502,0.84,-2.17,56.8,1.49,0.0,-0.09,0.05,0.94,0.0,0.0,23.01,1004.95,0.0,0.0,0.0,3
495820,1752848540.7418356,-1.26,-3.08,57.65,1.44,0.0,-0.03,0.01,0.98,0.0,0.0,23.0,1004.96,0.0,0.0,0.0,3
495927,1752848540.9236119,-1.26,-3.08,57.65,1.39,0.0,-0.03,0.01,0.98,0.0,0.0,23.0,1004.97,0.0,0.0,0.0,3
496166,1752848541.1161072,-1.52,-3.3,58.17,1.31,0.0,-0.06,0.0,0.99,0.0,0.0,22.99,1004.97,0.0,0.0,0.0,3
496357,1752848541.2974854,0.29,-3.53,55.76,1.33,0.0,0.02,-0.02,0.96,0.0,0.0,23.0,1004.97,0.0,0.0,0.0,3
496538,1752848541.476634,1.68,-3.3,54.8,1.35,0.0,-0.12,0.11,0.97,0.0,0.0,23.0,1004.97,0.0,0.0,0.0,3
496679,1752848541.6685772,1.86,-2.99,55.03,1.35,0.0,-0.02,0.04,0.92,0.0,0.0,23.01,1004.97,0.0,0.0,0.0,3
