timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw,T,P,P_alt,fix,lon,lat,alt,velN,velE,velD,ejection
34839,0.0,0.0,1.0,0.0,0.0,0.0,13.7,14.8,-39.0,0.57,-0.63,-131.45,24.03,1009.97,655.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
34880,0.0,0.0,1.0,0.0,0.0,0.0,13.7,14.8,-39.0,0.57,-0.63,-131.45,24.03,1009.97,655.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
34926,-0.01,0.01,0.99,0.0,0.0,0.0,14.1,15.0,-39.7,0.57,-0.63,-131.45,24.04,1009.97,655.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0
35017,-0.01,0.01,0.99,0.0,0.0,0.0,14.1,15.0,-39.7,0.57,-0.63,-131.45,24.03,1009.97,655.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
35081,-0.01,0.01,0.99,0.0,0.0,0.0,14.1,15.0,-39.7,0.57,-0.63,-131.45,24.03,1009.97,655.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
35116,-0.01,0.01,0.99,0.0,0.0,0.0,14.1,15.0,-39.7,0.57,-0.63,-131.45,24.03,1009.97,655.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
35136,-0.01,0.01,0.98,0.0,0.0,0.0,14.1,15.0,-39.3,0.57,-0.63,-131.45,24.04,1009.97,655.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0
35218,-0.01,0.01,0.98,0.0,0.0,0.0,14.1,15.0,-39.3,0.57,-0.63,-131.45,24.03,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
35859,-0.01,0.01,0.99,0.0,0.0,0.0,13.8,14.7,-39.0,0.58,-0.63,-131.45,24.05,1009.96,655.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0
35885,-0.01,0.01,0.99,0.0,0.0,0.0,13.8,14.7,-39.0,0.58,-0.63,-131.45,24.05,1009.96,655.08,0,0.0,0.0,0.0,0.0,0.0,0.0,0
35904,-0.01,0.01,0.99,0.0,0.0,0.0,14.0,14.9,-39.5,0.58,-0.63,-131.45,24.05,1009.97,655.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0
35986,-0.01,0.01,0.99,0.0,0.0,0.0,14.0,14.9,-39.5,0.58,-0.63,-131.45,24.05,1009.97,655.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36026,-0.01,0.01,0.99,0.0,0.0,0.0,14.0,14.9,-39.5,0.58,-0.63,-131.45,24.05,1009.97,655.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36045,0.0,0.01,0.99,0.0,0.0,0.0,13.9,14.9,-39.7,0.58,-0.63,-131.45,24.04,1009.97,654.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36111,0.0,0.01,0.99,0.0,0.0,0.0,13.9,14.9,-39.7,0.58,-0.63,-131.45,24.03,1009.98,654.94,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36187,-0.01,0.01,0.99,0.0,0.0,0.0,1.0,0.0,0.9,0.57,-0.63,-131.45,24.03,1009.98,654.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36301,-0.01,0.0,0.99,0.0,0.0,0.0,13.8,15.0,-39.6,0.58,-0.64,-131.45,24.03,1009.98,654.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36336,-0.01,0.01,0.99,0.0,0.0,0.0,14.0,15.1,-39.4,0.58,-0.64,0.0,24.03,1009.97,654.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36413,-0.01,0.01,0.99,0.0,0.0,0.0,14.0,14.6,-39.0,0.57,-0.63,-131.45,24.03,1009.98,654.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36512,0.0,0.01,0.99,0.0,0.0,0.0,13.6,15.0,-39.6,0.57,-0.63,-131.45,24.03,1009.97,654.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36593,0.0,0.01,0.99,0.0,0.0,0.0,13.6,15.0,-39.6,0.57,-0.63,-131.45,24.03,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36669,0.0,0.01,0.99,0.0,0.0,0.0,13.6,15.0,-39.6,0.57,-0.63,-131.45,24.03,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36678,-0.01,0.01,0.99,0.0,0.0,0.0,13.6,14.7,-39.2,0.57,-0.63,-131.45,24.03,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36686,-0.01,0.01,0.99,0.0,0.0,0.0,13.6,14.7,-39.2,0.57,-0.63,-131.45,24.03,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36816,0.0,0.0,0.99,0.0,0.0,0.0,14.5,14.9,-39.9,0.57,-0.63,-131.45,24.04,1009.96,655.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36910,0.0,0.0,0.99,0.0,0.0,0.0,14.5,14.9,-39.9,0.57,-0.63,-131.45,24.04,1009.96,655.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0
36949,-0.01,0.01,0.99,0.0,0.0,0.0,13.7,15.0,-39.7,0.57,-0.62,-131.45,24.04,1009.96,655.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0
37720,0.0,0.0,0.99,0.0,0.0,0.0,13.8,15.0,-39.6,0.57,-0.63,-131.45,24.0,1009.99,654.83,0,0.0,0.0,0.0,0.0,0.0,0.0,0
37785,0.0,0.0,0.99,0.0,0.0,0.0,13.8,15.0,-39.6,0.57,-0.63,-131.45,24.0,1009.99,654.83,0,0.0,0.0,0.0,0.0,0.0,0.0,0
37824,0.01,0.0,0.99,0.0,0.0,0.0,14.2,15.0,-39.8,0.56,-0.61,-131.45,24.0,1009.99,654.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0
37893,0.01,0.0,0.99,0.0,0.0,0.0,14.2,15.0,-39.8,0.56,-0.61,-131.45,24.0,1009.99,654.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0
37926,-0.02,0.02,0.99,0.0,0.0,0.0,13.7,14.6,-39.6,0.58,-0.63,-131.45,24.0,1009.99,654.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38006,-131.45,0.0,0.0,0.0,0.0,-0.64,0.0,0.0,0.0,0.58,-0.64,-131.45,24.0,1009.98,654.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38109,0.0,0.0,0.99,0.0,0.0,0.0,8.0,0.9,13.6,0.58,-0.63,-131.45,24.01,1009.98,654.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38198,-0.01,0.01,0.99,0.0,0.0,0.0,13.5,15.1,-39.7,0.58,-0.64,-131.45,24.01,1009.98,654.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38291,-0.01,0.01,0.99,0.0,0.0,0.0,13.5,15.1,-39.7,0.58,-0.64,-131.45,24.02,1009.97,655.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38367,-0.01,0.01,0.99,0.0,0.0,0.0,13.5,15.1,-39.7,0.58,-0.64,-131.45,24.02,1009.97,655.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38412,0.0,0.0,0.99,0.0,0.0,0.0,13.3,15.1,-39.6,0.56,-0.62,-131.45,24.03,1009.97,655.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38506,0.0,0.0,0.99,0.0,0.0,0.0,13.3,15.1,-39.6,0.56,-0.62,-131.45,24.03,1009.97,655.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38520,-0.01,0.0,0.99,0.0,0.0,0.0,13.5,14.8,-39.5,0.57,-0.62,-131.45,24.03,1009.97,655.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38573,-0.01,0.0,0.99,0.0,0.0,0.0,13.5,14.8,-39.5,0.57,-0.62,-131.45,24.03,1009.97,655.03,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38632,0.0,0.0,0.99,0.0,0.0,0.0,13.2,15.0,-39.5,0.58,-0.63,-131.45,24.03,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
38653,0.0,0.0,0.99,0.0,0.0,0.0,13.2,15.0,-39.5,0.58,-0.63,-131.45,24.03,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
39479,0.0,0.0,0.99,0.0,0.0,0.0,13.6,14.9,-39.2,0.57,-0.63,-131.45,24.02,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
39563,0.0,0.0,0.99,0.0,0.0,0.0,10.9,14.1,14.6,0.57,-0.63,-131.45,24.02,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
39580,0.0,0.0,0.99,0.0,0.0,0.0,14.6,14.8,-39.6,0.58,-0.63,-131.45,24.02,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
39587,0.0,0.0,0.99,0.0,0.0,0.0,14.6,14.8,-39.6,0.58,-0.63,-131.45,24.02,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
39716,0.0,0.0,0.99,0.0,0.0,0.0,14.0,14.8,-39.1,0.57,-0.63,-131.45,24.02,1009.97,655.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0
39810,0.0,0.0,0.99,0.0,0.0,0.0,14.0,14.8,-39.1,0.57,-0.63,-131.45,24.02,1009.97,655.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0
39842,0.0,0.0,0.99,0.0,0.0,0.0,14.0,14.8,-39.1,0.57,-0.63,-131.45,24.02,1009.97,655.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0
39862,0.0,0.0,0.99,0.0,0.0,0.0,14.0,14.8,-39.1,0.57,-0.63,-131.45,24.0,1009.99,654.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0
39882,-0.01,0.0,0.99,0.0,0.0,0.0,14.0,15.0,-39.1,0.58,-0.63,-131.45,24.0,1009.99,654.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0
40021,-0.01,0.0,0.99,0.0,0.0,0.0,14.1,14.6,-39.8,0.58,-0.63,-131.45,24.0,1009.99,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
40073,-0.01,0.0,0.99,0.0,0.0,0.0,14.1,14.6,-39.8,0.58,-0.63,-131.45,24.0,1009.99,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
40100,0.0,0.0,0.99,0.0,0.0,0.0,13.8,14.9,-39.9,0.57,-0.63,-131.45,23.99,1009.99,654.83,0,0.0,0.0,0.0,0.0,0.0,0.0,0
40854,-0.01,0.0,0.99,0.0,0.0,0.0,23.4,14.5,-39.6,0.48,-0.6,-146.58,24.02,1009.98,654.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0
40897,-0.01,0.0,0.99,0.0,0.0,0.0,23.4,14.5,-39.6,0.48,-0.6,-146.58,24.01,1009.98,654.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0
40934,-0.01,0.0,0.99,0.0,0.0,0.0,23.4,14.5,-39.6,0.48,-0.6,-146.58,24.01,1009.98,654.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0
40967,-0.01,0.01,0.99,0.0,0.0,0.0,22.9,14.5,-39.6,0.48,-0.6,-146.58,24.02,1009.98,654.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41022,-0.01,0.01,0.99,0.0,0.0,0.0,22.9,14.5,-39.6,0.48,-0.6,-146.58,24.02,1009.98,654.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41054,-0.01,0.0,0.99,0.0,0.0,0.0,23.0,14.1,-39.5,0.49,-0.6,-146.58,24.03,1009.97,654.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41094,-0.01,0.0,0.99,0.0,0.0,0.0,23.0,14.1,-39.5,0.49,-0.6,-146.58,24.03,1009.97,654.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41233,-0.01,0.0,0.99,0.0,0.0,0.0,20.9,23.1,14.5,0.49,-0.6,-146.58,24.04,1009.97,655.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0
41334,-0.01,0.0,0.99,0.0,0.0,0.0,23.0,14.4,-39.5,0.49,-0.61,-146.58,24.02,1009.98,654.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42078,-0.01,0.01,0.99,0.0,0.0,0.0,23.0,14.1,-39.2,0.5,-0.61,-146.58,24.03,1009.97,655.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42720,0.0,-0.02,1.01,-0.31,0.62,20.88,25.4,14.5,-39.8,0.58,-0.74,-150.89,24.03,1009.97,655.04,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42783,0.0,-0.02,1.01,-0.31,0.62,20.88,25.4,14.5,-39.8,0.58,-0.74,-150.89,24.03,1009.97,655.01,0,0.0,0.0,0.0,0.0,0.0,0.0,0
42810,-0.02,0.0,1.05,0.37,0.02,17.95,26.9,14.9,-39.3,0.55,-0.71,-152.89,24.03,1009.97,655.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43100,-0.04,0.0,0.99,0.12,-0.05,19.95,28.3,14.2,0.2,0.54,-0.75,-154.56,24.04,1009.96,655.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43828,-0.01,0.0,0.99,0.0,0.0,0.0,32.5,11.2,-38.6,0.39,-0.58,-162.05,24.04,1009.96,655.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43910,-0.01,0.0,0.99,0.0,0.0,0.0,32.5,11.2,-38.6,0.39,-0.58,-162.05,24.04,1009.96,655.06,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43969,-0.01,0.0,0.99,0.0,0.0,0.0,32.2,11.4,-38.6,0.39,-0.58,-162.05,24.04,1009.96,655.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44063,-0.01,0.0,0.99,0.0,0.0,0.0,32.2,11.4,-38.6,0.39,-0.58,-162.05,24.04,1009.96,655.07,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44095,-0.01,0.0,0.99,0.0,0.0,0.0,32.5,11.0,-38.9,0.39,-0.58,-162.05,24.03,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44161,-0.01,0.0,0.99,0.0,0.0,0.0,32.5,11.0,-38.9,0.39,-0.58,-162.05,24.03,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44174,-0.01,0.0,0.99,0.0,0.0,0.0,32.2,11.5,-38.2,0.4,-0.58,-162.05,24.02,1009.97,654.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44269,-0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,-0.58,-162.05,24.02,1009.97,654.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0
44976,-0.01,0.0,0.99,0.0,0.0,0.0,32.7,11.4,-38.8,0.42,-0.61,-162.05,24.02,1009.98,654.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45065,-0.01,0.0,0.99,0.0,0.0,0.0,32.5,11.2,-38.1,0.43,-0.61,-162.05,24.02,1009.98,654.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45081,-0.01,0.0,0.99,0.0,0.0,0.0,32.5,11.2,-38.1,0.43,-0.61,-162.05,24.02,1009.98,654.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45112,-0.01,0.0,0.99,0.0,0.0,0.0,32.2,11.2,-38.6,0.43,-0.61,-162.05,24.01,1009.98,654.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45130,-0.01,0.0,0.99,0.0,0.0,0.0,32.2,11.2,-38.6,0.43,-0.61,-162.05,24.01,1009.98,654.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45161,-0.01,0.0,0.99,0.0,0.0,0.0,32.3,11.3,-38.3,0.43,-0.61,-162.05,24.01,1009.98,654.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45296,-0.01,0.0,0.99,0.0,0.0,0.0,32.3,11.3,-38.3,0.43,-0.61,-162.05,24.02,1009.98,654.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0
45327,-0.01,0.0,0.99,0.0,0.0,0.0,32.7,11.2,-38.7,0.43,-0.62,-162.05,24.01,1009.98,654.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46005,-0.03,0.0,0.98,1.2,-0.9,-34.68,31.1,11.8,-38.6,0.33,-0.54,-158.81,24.04,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46016,-0.02,0.02,0.89,-1.48,0.72,-40.21,29.0,12.8,-38.9,0.4,-0.51,-155.47,24.04,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46075,-0.02,0.02,0.89,-1.48,0.72,-40.21,29.0,12.8,-38.9,0.4,-0.51,-155.47,24.04,1009.97,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46137,-0.02,0.02,0.89,-1.48,0.72,-40.21,29.0,12.8,-38.9,0.4,-0.51,-155.47,24.04,1009.97,655.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46205,-0.02,0.02,0.89,-1.48,0.72,-40.21,29.0,12.8,-38.9,0.4,-0.51,-155.47,24.04,1009.97,655.05,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46883,-0.05,0.04,0.95,0.78,0.51,-37.2,5.0,-113.7,1.2,0.52,-0.71,-115.74,24.02,1009.98,654.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0
46903,0.0,-0.02,1.04,0.09,-0.52,-21.06,2.1,16.1,-42.7,0.58,-0.74,-111.54,24.03,1009.98,654.95,0,0.0,0.0,0.0,0.0,0.0,0.0,0
47601,-0.01,0.01,0.99,0.0,0.0,0.0,-3.2,15.1,-43.5,0.64,-0.7,-103.06,24.04,1009.98,654.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0
48362,0.0,0.01,0.99,0.0,0.0,0.0,-3.0,15.1,-43.0,0.63,-0.69,-103.05,24.08,1009.96,655.11,0,0.0,0.0,0.0,0.0,0.0,0.0,0
48438,-0.01,0.01,0.99,0.0,0.0,0.0,-3.2,10.0,0.0,0.63,-0.69,-103.05,24.08,1009.96,655.13,0,0.0,0.0,0.0,0.0,0.0,0.0,0
48535,-0.01,0.01,0.99,0.0,0.0,0.0,-3.2,15.1,-43.2,0.63,-0.69,-103.05,24.08,1009.95,655.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0
48605,-0.01,0.01,0.99,0.0,0.0,0.0,-3.2,15.1,-43.2,0.63,-0.69,-103.05,24.08,1009.95,655.15,0,0.0,0.0,0.0,0.0,0.0,0.0,0
