timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw,T,P,P_alt,fix,lon,lat,alt,velN,velE,velD,ejection
14366,-0.017000000923871994,4.0,-5.840000152587891,20.969999313354492,-5.420000076293945,-1.340000033378601,-0.010999999940395355,0.2879999876022339,0.9309999942779541,14.09000015258789,-1.1200000047683716,-147.02000427246094,23.4736270904541,1004.571044921875,-0.13417816162109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
14431,-0.017000000923871994,4.0,-5.840000152587891,20.969999313354492,-5.420000076293945,-1.340000033378601,-0.010999999940395355,0.2879999876022339,0.9309999942779541,14.09000015258789,-1.1200000047683716,-147.02000427246094,23.476806640625,1004.5716552734375,-0.13945770263671875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
14507,0.01600000075995922,0.29600000381469727,0.875,2.130000114440918,-4.429999828338623,-0.6200000047683716,19.700000762939453,-1.2000000476837158,-53.599998474121094,17.09000015258789,-1.0299999713897705,-145.1699981689453,23.472957611083984,1004.5724487304688,-0.144744873046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15572,-0.03099999949336052,0.382999986410141,0.9190000295639038,11.649999618530273,-8.479999542236328,-18.15999984741211,17.899999618530273,-2.0,-54.79999923706055,20.469999313354492,-2.059999942779541,-138.4499969482422,23.441333770751953,1004.59716796875,-0.353485107421875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15626,-0.024000000208616257,0.3310000002384186,0.9089999794960022,0.18000000715255737,-2.3299999237060547,-5.340000152587891,16.100000381469727,-2.5999999046325684,-55.900001525878906,21.989999771118164,-2.049999952316284,-134.66000366210938,23.445707321166992,1004.595458984375,-0.3376312255859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
17066,-0.03400000184774399,0.40299999713897705,0.9110000133514404,1.7599999904632568,-1.559999942779541,0.30000001192092896,16.399999618530273,-3.9000000953674316,-55.900001525878906,24.049999237060547,-1.9199999570846558,-134.7100067138672,23.475505828857422,1004.5711059570312,-0.13417816162109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18472,-0.02199999988079071,0.34700000286102295,0.921999990940094,-6.110000133514404,-0.009999999776482582,0.7300000190734863,15.800000190734863,-2.299999952316284,-56.0,21.350000381469727,-0.49000000953674316,-135.11000061035156,23.480783462524414,1004.5731201171875,-0.15003204345703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19222,0.014000000432133675,0.2630000114440918,0.9139999747276306,-29.700000762939453,-1.1399999856948853,3.0199999809265137,14.899999618530273,1.0,-55.099998474121094,16.549999237060547,0.949999988079071,-134.8300018310547,23.488283157348633,1004.5685424804688,-0.113037109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19274,0.008999999612569809,0.21799999475479126,0.9879999756813049,-5.369999885559082,-2.2699999809265137,-0.05999999865889549,14.300000190734863,3.0,-54.0,13.020000457763672,1.4500000476837158,-134.80999755859375,23.489871978759766,1004.5692138671875,-0.11832427978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19382,0.008999999612569809,0.21799999475479126,0.9879999756813049,-5.369999885559082,-2.2699999809265137,-0.05999999865889549,14.300000190734863,3.0,-54.0,13.020000457763672,1.4500000476837158,-134.80999755859375,23.489871978759766,1004.5692138671875,-0.11832427978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19428,0.03200000151991844,0.21400000154972076,0.9660000205039978,-6.170000076293945,-0.05999999865889549,-0.3100000023841858,14.0,3.299999952316284,-54.099998474121094,12.390000343322754,1.7799999713897705,-134.82000732421875,23.490360260009766,1004.568115234375,-0.10774993896484375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
20219,0.0010000000474974513,0.18000000715255737,0.9990000128746033,2.490000009536743,0.7400000095367432,3.6600000858306885,15.399999618530273,4.699999809265137,-52.70000076293945,10.680000305175781,-0.28999999165534973,-137.08999633789062,23.469758987426758,1004.574462890625,-0.163238525390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
20379,-0.01600000075995922,0.18199999630451202,0.9629999995231628,-1.9600000381469727,1.0700000524520874,2.4700000286102295,15.600000381469727,4.300000190734863,-52.29999923706055,10.880000114440918,-0.33000001311302185,-137.30999755859375,23.46840476989746,1004.574462890625,-0.163238525390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
20451,-0.01600000075995922,0.18199999630451202,0.9629999995231628,-1.9600000381469727,1.0700000524520874,2.4700000286102295,15.600000381469727,4.300000190734863,-52.29999923706055,10.880000114440918,-0.33000001311302185,-137.30999755859375,23.455808639526367,1004.5845947265625,-0.24779510498046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
20528,-0.00800000037997961,0.1889999955892563,0.9639999866485596,-2.7100000381469727,3.630000114440918,17.260000228881836,16.100000381469727,4.300000190734863,-52.0,10.0600004196167,-0.5099999904632568,-139.3800048828125,23.455808639526367,1004.5845947265625,-0.24779510498046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
20590,-0.00800000037997961,0.1889999955892563,0.9639999866485596,-2.7100000381469727,3.630000114440918,17.260000228881836,16.100000381469727,4.300000190734863,-52.0,10.0600004196167,-0.5099999904632568,-139.3800048828125,23.46112060546875,1004.5809936523438,-0.21608734130859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
20633,-0.00800000037997961,0.1889999955892563,0.9639999866485596,-2.7100000381469727,3.630000114440918,17.260000228881836,16.100000381469727,4.300000190734863,-52.0,10.0600004196167,-0.5099999904632568,-139.3800048828125,23.46112060546875,1004.5809936523438,-0.21608734130859375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
21405,-0.019999999552965164,0.20000000298023224,0.9729999899864197,3.2799999713897705,3.299999952316284,3.9700000286102295,17.200000762939453,3.200000047683716,-52.20000076293945,11.239999771118164,-0.6899999976158142,-141.69000244140625,23.49842071533203,1004.5662231445312,-0.09189605712890625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
21448,-0.03999999910593033,0.18700000643730164,0.9679999947547913,-8.180000305175781,8.970000267028809,0.7200000286102295,18.299999237060547,3.5,-51.900001525878906,10.470000267028809,-1.9600000381469727,-142.13999938964844,23.50096893310547,1004.565673828125,-0.08925628662109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
21530,-0.03999999910593033,0.18700000643730164,0.9679999947547913,-8.180000305175781,8.970000267028809,0.7200000286102295,18.299999237060547,3.5,-51.900001525878906,10.470000267028809,-1.9600000381469727,-142.13999938964844,23.50096893310547,1004.565673828125,-0.08925628662109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
21595,-0.03999999910593033,0.18700000643730164,0.9679999947547913,-8.180000305175781,8.970000267028809,0.7200000286102295,18.299999237060547,3.5,-51.900001525878906,10.470000267028809,-1.9600000381469727,-142.13999938964844,23.496721267700195,1004.5693969726562,-0.11832427978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
21662,-0.04600000008940697,0.18000000715255737,0.9599999785423279,-3.6700000762939453,4.869999885559082,-0.6600000262260437,18.799999237060547,3.700000047683716,-51.70000076293945,10.1899995803833,-2.5799999237060547,-142.0500030517578,23.489927291870117,1004.5712280273438,-0.13417816162109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
21774,-0.04600000008940697,0.18000000715255737,0.9599999785423279,-3.6700000762939453,4.869999885559082,-0.6600000262260437,18.799999237060547,3.700000047683716,-51.70000076293945,10.1899995803833,-2.5799999237060547,-142.0500030517578,23.489927291870117,1004.5712280273438,-0.13417816162109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
22568,2.630000114440918,-1.0499999523162842,-0.10100000351667404,-4.460000038146973,1.2100000381469727,-7.389999866485596,0.16599999368190765,0.984000027179718,20.200000762939453,11.199999809265137,-4.980000019073486,-141.30999755859375,23.48150634765625,1004.5675659179688,-0.10511016845703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
22618,-0.09700000286102295,0.1720000058412552,1.003999948501587,-5.920000076293945,1.8899999856948853,-0.7900000214576721,20.5,4.0,-50.0,9.829999923706055,-5.539999961853027,-141.08999633789062,23.474693298339844,1004.57421875,-0.1605987548828125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
22703,-0.10100000351667404,0.14499999582767487,1.0110000371932983,-6.590000152587891,1.1100000143051147,-3.240000009536743,19.899999618530273,4.599999904632568,-50.400001525878906,8.90999984741211,-5.550000190734863,-140.75,23.4694881439209,1004.5770874023438,-0.18437957763671875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
22800,-0.10100000351667404,0.14499999582767487,1.0110000371932983,-6.590000152587891,1.1100000143051147,-3.240000009536743,19.899999618530273,4.599999904632568,-50.400001525878906,8.90999984741211,-5.550000190734863,-140.75,23.47218132019043,1004.5744018554688,-0.1605987548828125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
22880,-0.09799999743700027,0.13500000536441803,0.9729999899864197,2.369999885559082,-2.109999895095825,-0.4300000071525574,19.700000762939453,5.699999809265137,-50.0,8.199999809265137,-5.440000057220459,-140.3699951171875,23.48047637939453,1004.5687255859375,-0.113037109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
22981,-0.09799999743700027,0.13500000536441803,0.9729999899864197,2.369999885559082,-2.109999895095825,-0.4300000071525574,19.700000762939453,5.699999809265137,-50.0,8.199999809265137,-5.440000057220459,-140.3699951171875,23.485986709594727,1004.5650634765625,-0.0839691162109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
23074,-0.0860000029206276,0.14800000190734863,0.9800000190734863,11.699999809265137,-13.449999809265137,0.18000000715255737,19.299999237060547,4.699999809265137,-49.900001525878906,8.600000381469727,-4.920000076293945,-140.3300018310547,23.491769790649414,1004.567626953125,-0.10511016845703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
23859,-0.03500000014901161,0.22200000286102295,0.9539999961853027,-3.430000066757202,0.949999988079071,2.0999999046325684,17.299999237060547,2.299999952316284,-52.70000076293945,12.65999984741211,-0.949999988079071,-140.41000366210938,23.49034309387207,1004.5685424804688,-0.113037109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
23966,-0.03500000014901161,0.22200000286102295,0.9539999961853027,-3.430000066757202,0.949999988079071,2.0999999046325684,17.299999237060547,2.299999952316284,-52.70000076293945,12.65999984741211,-0.949999988079071,-140.41000366210938,23.481956481933594,1004.5775146484375,-0.18701934814453125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24044,-0.017999999225139618,0.20200000703334808,0.9829999804496765,-10.989999771118164,7.340000152587891,1.25,17.899999618530273,3.5,-52.0,11.020000457763672,-1.5099999904632568,-141.07000732421875,23.485427856445312,1004.5719604492188,-0.1421051025390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24119,-0.017999999225139618,0.20200000703334808,0.9829999804496765,-10.989999771118164,7.340000152587891,1.25,17.899999618530273,3.5,-52.0,11.020000457763672,-1.5099999904632568,-141.07000732421875,23.495113372802734,1004.570556640625,-0.1288909912109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24213,-0.017999999225139618,0.20200000703334808,0.9829999804496765,-10.989999771118164,7.340000152587891,1.25,17.899999618530273,3.5,-52.0,11.020000457763672,-1.5099999904632568,-141.07000732421875,23.495113372802734,1004.570556640625,-0.1288909912109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24865,-0.0430000014603138,0.14399999380111694,0.9850000143051147,6.150000095367432,-9.890000343322754,2.2899999618530273,17.100000381469727,5.400000095367432,-51.20000076293945,8.609999656677246,-1.9700000286102295,-139.86000061035156,23.480239868164062,1004.5738525390625,-0.157958984375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
25036,0.0020000000949949026,0.15399999916553497,0.984000027179718,6.760000228881836,-10.0,0.09000000357627869,16.799999237060547,4.400000095367432,-51.5,8.670000076293945,-1.8799999952316284,-139.8800048828125,23.480024337768555,1004.5692138671875,-0.11832427978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
25147,-0.013000000268220901,0.16300000250339508,0.9950000047683716,0.0,0.0,0.0,17.0,4.400000095367432,-52.0,9.640000343322754,-0.6399999856948853,-140.3800048828125,23.480024337768555,1004.5692138671875,-0.11832427978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
25208,-0.013000000268220901,0.16300000250339508,0.9950000047683716,0.0,0.0,0.0,17.0,4.400000095367432,-52.0,9.640000343322754,-0.6399999856948853,-140.3800048828125,23.46424674987793,1004.580078125,-0.208160400390625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
25295,-0.013000000268220901,0.16300000250339508,0.9950000047683716,0.0,0.0,0.0,17.0,4.400000095367432,-52.0,9.640000343322754,-0.6399999856948853,-140.3800048828125,23.455663681030273,1004.581298828125,-0.21872711181640625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
25396,-0.013000000268220901,0.16300000250339508,0.9950000047683716,0.0,0.0,0.0,17.0,4.400000095367432,-52.0,9.640000343322754,-0.6399999856948853,-140.3800048828125,23.455663681030273,1004.581298828125,-0.21872711181640625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
25453,-0.007000000216066837,0.13899999856948853,1.0479999780654907,-3.8499999046325684,0.41999998688697815,-0.6000000238418579,17.0,4.699999809265137,-52.099998474121094,9.220000267028809,-0.6100000143051147,-141.22999572753906,23.45747184753418,1004.5773315429688,-0.18701934814453125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
26962,-0.009999999776482582,0.14499999582767487,0.9760000109672546,0.0,0.0,0.0,17.5,5.400000095367432,-51.0,8.319999694824219,-0.8600000143051147,-143.13999938964844,23.457958221435547,1004.5820922851562,-0.226654052734375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
27037,-0.01600000075995922,0.14100000262260437,0.9860000014305115,0.23000000417232513,0.07999999821186066,2.0,17.299999237060547,5.5,-50.79999923706055,8.279999732971191,-0.8600000143051147,-143.22999572753906,23.466272354125977,1004.578857421875,-0.20023345947265625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
27778,-0.014999999664723873,0.14300000667572021,0.9789999723434448,-0.3100000023841858,-0.15000000596046448,-0.019999999552965164,17.399999618530273,4.900000095367432,-51.20000076293945,8.260000228881836,-0.8299999833106995,-143.4199981689453,23.498943328857422,1004.5700073242188,-0.12360382080078125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
27885,-0.014999999664723873,0.14300000667572021,0.9789999723434448,-0.3100000023841858,-0.15000000596046448,-0.019999999552965164,17.399999618530273,4.900000095367432,-51.20000076293945,8.260000228881836,-0.8299999833106995,-143.4199981689453,23.498943328857422,1004.5700073242188,-0.12360382080078125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
27920,-0.014999999664723873,0.14300000667572021,0.9789999723434448,-0.3100000023841858,-0.15000000596046448,-0.019999999552965164,17.399999618530273,4.900000095367432,-51.20000076293945,8.260000228881836,-0.8299999833106995,-143.4199981689453,23.4781436920166,1004.5823974609375,-0.2292938232421875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
27988,-0.01600000075995922,0.1420000046491623,0.984000027179718,-0.3100000023841858,-0.029999999329447746,-0.33000001311302185,17.399999618530273,5.0,-51.0,8.220000267028809,-0.8299999833106995,-143.41000366210938,23.472885131835938,1004.5804443359375,-0.21343994140625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
29501,-0.04699999839067459,0.11400000005960464,0.9929999709129333,5.170000076293945,-4.630000114440918,0.6299999952316284,17.799999237060547,5.900000095367432,-5.0,6.71999979019165,-2.4600000381469727,-143.22999572753906,23.490703582763672,1004.5674438476562,-0.10247039794921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
29612,-0.04699999839067459,0.11400000005960464,0.9929999709129333,5.170000076293945,-4.630000114440918,0.6299999952316284,17.799999237060547,5.900000095367432,-5.0,6.71999979019165,-2.4600000381469727,-143.22999572753906,23.490703582763672,1004.5674438476562,-0.10247039794921875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
29673,-0.039000000804662704,0.11699999868869781,0.9909999966621399,-3.240000009536743,3.2799999713897705,0.5699999928474426,17.700000762939453,5.699999809265137,-50.20000076293945,6.980000019073486,-2.190000057220459,-143.22000122070312,23.488082885742188,1004.5656127929688,-0.08661651611328125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
29781,-0.039000000804662704,0.11699999868869781,0.9909999966621399,-3.240000009536743,3.2799999713897705,0.5699999928474426,17.700000762939453,5.699999809265137,-50.20000076293945,6.980000019073486,-2.190000057220459,-143.22000122070312,23.4764461517334,1004.5753173828125,-0.16852569580078125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
30506,0.07500000298023224,0.210999995470047,0.7080000042915344,9.75,-5.809999942779541,0.05000000074505806,17.399999618530273,5.099999904632568,-50.70000076293945,8.029999732971191,-0.8199999928474426,-143.49000549316406,23.465242385864258,1004.5706176757812,-0.1288909912109375,0,0.0,0.0,0.0,0.0,0.0,0.0,0
31255,-0.014000000432133675,0.13600000739097595,0.9819999933242798,0.0,0.0,0.0,16.600000381469727,5.199999809265137,-50.70000076293945,7.889999866485596,-0.8700000047683716,-143.60000610351562,23.48764991760254,1004.5623168945312,-0.06018829345703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
31316,-0.014000000432133675,0.13600000739097595,0.9819999933242798,0.0,0.0,0.0,16.600000381469727,5.199999809265137,-50.70000076293945,7.889999866485596,-0.8700000047683716,-143.60000610351562,23.4915714263916,1004.56103515625,-0.04962158203125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
31510,-0.014999999664723873,0.13699999451637268,0.9819999933242798,0.0,0.0,0.0,16.799999237060547,5.199999809265137,-50.70000076293945,7.889999866485596,-0.8700000047683716,-143.60000610351562,23.50029945373535,1004.56298828125,-0.0654754638671875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
31576,-0.014999999664723873,0.13699999451637268,0.9819999933242798,0.0,0.0,0.0,16.799999237060547,5.199999809265137,-50.70000076293945,7.889999866485596,-0.8700000047683716,-143.60000610351562,23.50029945373535,1004.56298828125,-0.0654754638671875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
31626,-0.014000000432133675,0.13699999451637268,0.984000027179718,0.0,0.0,0.0,17.0,5.400000095367432,-50.79999923706055,7.880000114440918,-0.8700000047683716,-143.5800018310547,23.4855899810791,1004.5693969726562,-0.11832427978515625,0,0.0,0.0,0.0,0.0,0.0,0.0,0
32436,-0.017999999225139618,0.13099999725818634,0.9829999804496765,-5.5,5.550000190734863,-0.11999999731779099,17.399999618530273,5.0,-51.20000076293945,7.570000171661377,-1.149999976158142,-143.74000549316406,23.478687286376953,1004.5701293945312,-0.126251220703125,0,0.0,0.0,0.0,0.0,0.0,0.0,0
33184,-0.057999998331069946,0.09700000286102295,0.9980000257492065,-3.240000009536743,2.549999952316284,-1.4500000476837158,18.100000381469727,6.300000190734863,-49.099998474121094,5.789999961853027,-2.9100000858306885,-144.19000244140625,23.46818733215332,1004.5890502929688,-0.28478240966796875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
33297,-0.057999998331069946,0.09700000286102295,0.9980000257492065,-3.240000009536743,2.549999952316284,-1.4500000476837158,18.100000381469727,6.300000190734863,-49.099998474121094,5.789999961853027,-2.9100000858306885,-144.19000244140625,23.46818733215332,1004.5890502929688,-0.28478240966796875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
33353,-0.057999998331069946,0.09700000286102295,0.9980000257492065,-3.240000009536743,2.549999952316284,-1.4500000476837158,18.100000381469727,6.300000190734863,-49.099998474121094,5.789999961853027,-2.9100000858306885,-144.19000244140625,23.472848892211914,1004.5847778320312,-0.24779510498046875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
33389,-0.06599999964237213,0.09099999815225601,1.0,-1.899999976158142,1.6299999952316284,-0.6499999761581421,18.399999618530273,6.699999809265137,-49.29999923706055,5.679999828338623,-3.0,-144.16000366210938,23.477149963378906,1004.5779418945312,-0.1923065185546875,0,0.0,0.0,0.0,0.0,0.0,0.0,0
