timestamp,ax,ay,az,gx,gy,gz,mx,my,mz,roll,pitch,yaw,T,P,P_alt,fix,lon,lat,alt,velN,velE,velD,ejection
3051,-0.01,0.0,0.99,0.0,0.0,0.0,-5.7,13.7,-47.8,0.64,-1.03,-64.12,24.27,1009.99,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3143,-0.01,0.0,0.99,0.0,0.0,0.0,-5.7,13.7,-47.8,0.64,-1.03,-64.12,24.27,1009.99,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3165,-0.01,0.01,0.99,0.0,0.0,0.0,-6.0,13.7,-48.0,0.64,-1.03,-64.12,24.27,1009.99,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3203,-0.01,0.01,0.99,0.0,0.0,0.0,-6.0,13.7,-48.0,0.64,-1.03,-64.12,24.27,1009.99,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3217,-0.01,0.01,0.99,0.0,0.0,0.0,-6.1,13.6,-47.6,0.64,-1.04,-64.12,24.27,1009.99,655.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0
4008,-0.01,0.01,0.99,0.0,0.0,0.0,-5.2,13.7,-47.9,0.63,-1.04,-64.12,24.25,1010.0,654.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0
4102,-0.01,0.01,0.99,0.0,0.0,0.0,-5.2,13.7,-47.9,0.63,-1.04,-64.12,24.25,1010.0,654.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0
4115,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,14.1,-48.2,0.63,-1.04,-64.12,24.25,1010.0,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
4196,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,14.1,-48.2,0.63,-1.04,-64.12,24.25,1010.0,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
4213,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.9,-47.7,0.63,-1.04,-64.12,24.25,1010.01,654.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0
4915,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,14.1,-47.8,0.63,-1.03,-64.12,24.23,1010.02,654.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0
4944,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.4,-48.2,0.63,-1.03,-64.12,24.24,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5024,0.0,-0.01,0.01,0.0,0.0,0.0,0.9,-6.0,13.8,0.63,-1.03,-64.12,24.24,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5114,-0.02,0.01,0.99,0.0,0.0,0.0,-6.2,13.7,-47.9,0.64,-1.04,-64.12,24.24,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5168,-0.01,0.01,0.9,0.0,0.0,0.0,-64.1,0.0,0.0,0.64,-1.04,-64.12,24.24,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5290,-0.01,0.01,0.9,0.0,0.0,0.0,-64.1,0.0,0.0,0.64,-1.04,-64.12,24.24,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
5341,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,13.8,-48.1,0.64,-1.03,-64.12,24.23,1010.01,654.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6109,-0.01,0.01,0.99,0.0,0.0,0.0,-6.1,13.6,-47.8,0.64,-1.03,-64.12,24.24,1010.02,654.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6189,-0.01,0.01,0.99,0.0,0.0,0.0,-6.1,13.6,-47.8,0.64,-1.03,-64.12,24.24,1010.02,654.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6202,-0.02,0.01,0.99,0.0,0.0,0.0,-6.0,13.9,-47.5,0.64,-1.03,-64.12,24.24,1010.02,654.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6246,-0.02,0.01,0.99,0.0,0.0,0.0,-6.0,13.9,-47.5,0.64,-1.03,-64.12,24.25,1010.02,654.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0
6325,-0.02,0.01,0.99,0.0,0.0,0.0,-6.0,13.9,-47.5,0.64,-1.03,-64.12,24.25,1010.02,654.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7006,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.7,-47.5,0.63,-1.04,-64.12,24.24,1010.02,654.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7099,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.7,-47.5,0.63,-1.04,-64.12,24.24,1010.02,654.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7150,-0.01,0.01,0.99,0.0,0.0,0.0,-6.2,13.6,-48.2,0.64,-1.04,-64.12,24.24,1010.02,654.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7231,-0.01,0.01,0.99,0.0,0.0,0.0,-6.2,13.6,-48.2,0.64,-1.04,-64.12,24.24,1010.02,654.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7245,-0.01,0.01,0.99,0.0,0.0,0.0,-6.0,13.9,-48.0,0.64,-1.04,-64.12,24.24,1010.02,654.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7268,-0.01,0.01,0.99,0.0,0.0,0.0,-6.0,13.9,-48.0,0.64,-1.04,-64.12,24.24,1010.02,654.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0
7954,-0.01,0.01,0.99,0.0,0.0,0.0,-6.0,13.8,-48.1,0.64,-1.04,-64.12,24.25,1010.01,654.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8015,-0.01,0.01,0.99,0.0,0.0,0.0,-6.1,13.8,-47.3,0.64,-1.03,-64.12,24.25,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8109,-0.01,0.01,0.99,0.0,0.0,0.0,-6.1,13.8,-47.3,0.64,-1.03,-64.12,24.25,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8148,-0.01,0.01,0.99,0.0,0.0,0.0,-6.1,13.8,-47.3,0.64,-1.03,-64.12,24.25,1010.01,654.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8181,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,13.8,-48.0,0.64,-1.03,-64.12,24.25,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8872,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.6,-47.5,0.63,-1.04,-64.12,24.26,1010.0,654.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8952,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.6,-47.5,0.63,-1.04,-64.12,24.26,1010.0,654.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0
8980,-0.02,0.01,0.99,0.0,0.0,0.0,-5.7,13.7,-47.9,0.63,-1.04,-64.12,24.26,1010.01,654.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9043,-0.02,0.01,0.99,0.0,0.0,0.0,-5.7,13.7,-47.9,0.63,-1.04,-64.12,24.26,1010.01,654.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0
9107,-0.01,0.0,0.99,0.0,0.0,0.0,-6.2,13.7,-48.1,0.64,-1.04,-64.12,24.26,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10385,-0.01,0.01,0.99,0.0,0.0,0.0,-6.1,13.8,-47.9,0.64,-1.04,-64.12,24.25,1010.02,654.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10434,-0.01,0.01,0.99,0.0,0.0,0.0,-6.1,13.8,-47.9,0.64,-1.04,-64.12,24.25,1010.02,654.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10494,-0.01,0.0,0.99,0.0,0.0,0.0,-5.9,13.8,-47.7,0.64,-1.04,-64.12,24.25,1010.01,654.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10543,-0.01,0.0,0.99,0.0,0.0,0.0,-5.9,13.8,-47.7,0.64,-1.04,-64.12,24.25,1010.01,654.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10579,-0.01,0.0,0.99,0.0,0.0,0.0,-5.9,13.8,-47.7,0.64,-1.04,-64.12,24.25,1010.01,654.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0
10596,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.8,-47.9,0.64,-1.04,-64.12,24.26,1010.01,654.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11252,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.7,-48.2,0.64,-1.04,-64.12,24.25,1010.02,654.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11274,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.7,-48.2,0.64,-1.04,-64.12,24.25,1010.02,654.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11291,-0.01,0.01,0.99,0.0,0.0,0.0,-5.2,13.9,-48.1,0.64,-1.04,-64.12,24.26,1010.02,654.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0
11343,-0.01,0.01,0.99,0.0,0.0,0.0,-5.2,13.9,-48.1,0.64,-1.04,-64.12,24.27,1010.01,654.82,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12000,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.9,-48.3,0.64,-1.04,-64.12,24.27,1010.01,654.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12087,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.9,-48.3,0.64,-1.04,-64.12,24.27,1010.01,654.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12117,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.8,-47.9,0.64,-1.04,-64.12,24.28,1010.01,654.86,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12198,-0.01,0.01,0.99,0.0,0.0,0.0,-6.0,14.1,-47.8,0.64,-1.04,-64.12,24.27,1010.0,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12279,-0.01,0.01,0.99,0.0,0.0,0.0,-6.0,14.1,-47.8,0.64,-1.04,-64.12,24.27,1010.0,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12319,-0.01,0.01,0.99,0.0,0.0,0.0,-5.3,13.8,-47.9,0.64,-1.04,-64.12,24.27,1010.01,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12400,-0.01,0.01,0.99,0.0,0.0,0.0,-5.3,13.8,-47.9,0.64,-1.04,-64.12,24.27,1010.01,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12439,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,14.1,-47.6,0.64,-1.04,-64.12,24.27,1010.01,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12465,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,14.1,-47.6,0.64,-1.04,-64.12,24.27,1010.0,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12483,-0.01,0.01,0.99,0.0,0.0,0.0,-6.0,13.8,-48.2,0.64,-1.04,-64.12,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12572,-0.01,0.01,0.99,0.0,0.0,0.0,-6.0,13.8,-48.2,0.64,-1.04,-64.12,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12622,-0.01,0.0,0.99,0.0,0.0,0.0,-5.4,13.9,-48.0,0.64,-1.04,-64.12,24.28,1010.01,654.86,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12703,-0.01,0.0,0.99,0.0,0.0,0.0,-5.4,13.9,-48.0,0.64,-1.04,-64.12,24.28,1010.01,654.86,0,0.0,0.0,0.0,0.0,0.0,0.0,0
12727,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.8,-47.9,0.64,-1.04,-64.12,24.28,1010.01,654.86,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13490,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,1.0,-5.5,0.64,-1.04,-64.14,24.26,1010.02,654.76,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13555,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.6,-47.7,0.64,-1.04,-64.14,24.27,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13649,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.6,-47.7,0.64,-1.04,-64.14,24.27,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13666,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.6,-47.7,0.64,-1.04,-64.14,24.27,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13684,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,13.5,-48.2,0.64,-1.04,-64.14,24.27,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13818,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,13.5,-48.2,0.64,-1.04,-64.14,24.27,1010.01,654.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13882,-0.01,0.0,0.99,0.0,0.0,0.0,-5.7,13.7,-47.7,0.64,-1.04,-64.14,24.25,1010.02,654.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13942,-0.01,0.0,0.99,0.0,0.0,0.0,-5.7,13.7,-47.7,0.64,-1.04,-64.14,24.25,1010.02,654.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13956,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,13.7,-47.9,0.64,-1.03,-64.14,24.25,1010.02,654.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0
13989,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,13.7,-47.9,0.64,-1.03,-64.14,24.25,1010.02,654.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0
14007,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.7,-48.2,0.64,-1.03,-64.14,24.25,1010.03,654.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0
14100,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.7,-48.2,0.64,-1.03,-64.14,24.25,1010.03,654.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0
14113,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.7,-47.5,0.64,-1.03,-64.14,24.24,1010.02,654.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0
14194,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.7,-47.5,0.64,-1.03,-64.14,24.24,1010.02,654.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0
14251,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,13.7,-47.5,0.64,-1.03,-64.14,24.24,1010.02,654.72,0,0.0,0.0,0.0,0.0,0.0,0.0,0
14977,0.0,-0.01,0.01,0.0,0.0,0.0,0.9,-5.3,13.8,0.64,-1.04,-64.14,24.29,1010.0,654.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15078,-0.01,0.01,0.99,0.0,0.0,0.0,-5.4,14.1,-47.5,0.64,-1.03,-64.14,24.29,1010.0,654.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15090,-0.01,0.01,0.99,0.0,0.0,0.0,-5.4,14.1,-47.5,0.64,-1.03,-64.14,24.29,1010.0,654.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15097,-0.01,0.01,0.99,0.0,0.0,0.0,-5.4,14.3,-47.8,0.64,-1.03,-64.14,24.29,1010.0,654.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15242,-0.01,0.01,0.99,0.0,0.0,0.0,-5.4,14.3,-47.8,0.64,-1.03,-64.14,24.29,1010.0,654.93,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15279,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,13.8,-48.1,0.64,-1.03,-64.14,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15372,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,13.8,-48.1,0.64,-1.03,-64.14,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15396,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,13.8,-47.9,0.64,-1.03,-64.14,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15418,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,13.8,-47.9,0.64,-1.03,-64.14,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15440,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,13.8,-48.0,0.64,-1.03,-64.14,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15484,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,13.8,-48.0,0.64,-1.03,-64.14,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15620,-0.02,0.01,0.99,0.0,0.0,0.0,-5.4,13.7,-48.1,0.64,-1.03,-64.14,24.27,1010.01,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15709,-0.02,0.0,0.01,0.0,0.0,0.0,0.9,-5.6,14.1,0.64,-1.04,-64.14,24.25,1010.02,654.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15797,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,14.3,-48.2,0.64,-1.04,-64.14,24.25,1010.02,654.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15885,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,14.3,-48.2,0.64,-1.04,-64.14,24.25,1010.02,654.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15924,-0.02,0.01,0.99,0.0,0.0,0.0,-5.7,13.5,-47.9,0.64,-1.04,-64.14,24.25,1010.01,654.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0
15990,-0.02,0.01,0.99,0.0,0.0,0.0,-5.7,13.5,-47.9,0.64,-1.04,-64.14,24.25,1010.01,654.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0
16036,-0.02,0.01,0.99,0.0,0.0,0.0,-5.3,13.7,-48.4,0.64,-1.04,-64.14,24.25,1010.01,654.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0
16125,-0.02,0.01,0.99,0.0,0.0,0.0,-5.3,13.7,-48.4,0.64,-1.04,-64.14,24.25,1010.01,654.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0
16817,-0.02,0.01,0.99,0.0,0.0,0.0,-5.4,13.7,-48.2,0.64,-1.04,-64.15,24.29,1010.0,654.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0
16872,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.6,-48.1,0.64,-1.03,-64.15,24.29,1010.0,654.92,0,0.0,0.0,0.0,0.0,0.0,0.0,0
16926,-0.01,0.01,0.99,0.0,0.0,0.0,-5.5,13.6,-48.1,0.64,-1.03,-64.15,24.28,1010.0,654.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0
16981,0.0,0.0,0.99,0.0,0.0,0.0,-5.5,14.2,-47.5,0.64,-1.04,-64.15,24.28,1010.0,654.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0
17074,0.0,0.0,0.99,0.0,0.0,0.0,-5.5,14.2,-47.5,0.64,-1.04,-64.15,24.28,1010.0,654.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0
17150,0.0,0.0,0.99,0.0,0.0,0.0,-5.5,14.2,-47.5,0.64,-1.04,-64.15,24.29,1010.0,654.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0
17227,-0.01,0.0,0.99,0.0,0.0,0.0,-5.0,13.9,-48.1,0.63,-1.03,-64.15,24.29,1010.0,654.91,0,0.0,0.0,0.0,0.0,0.0,0.0,0
17275,-0.01,0.0,0.99,0.0,0.0,0.0,-5.0,13.9,-48.1,0.63,-1.03,-64.15,24.29,1010.0,654.94,0,0.0,0.0,0.0,0.0,0.0,0.0,0
17332,-0.02,0.01,0.99,0.0,0.0,0.0,-5.2,13.4,-48.3,0.64,-1.04,-64.15,24.29,1009.99,654.97,0,0.0,0.0,0.0,0.0,0.0,0.0,0
17401,-0.02,0.01,0.99,0.0,0.0,0.0,-5.2,13.4,-48.3,0.64,-1.04,-64.15,24.3,1009.99,655.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18220,-0.01,0.01,0.99,0.0,0.0,0.0,-5.4,13.7,-48.4,0.64,-1.04,-64.15,24.3,1009.99,654.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18281,-0.02,0.01,0.99,0.0,0.0,0.0,-5.5,13.7,-44.0,0.64,-1.04,-64.15,24.3,1009.99,654.98,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18430,-0.01,0.01,0.99,0.0,0.0,0.0,-5.2,130.0,0.0,0.64,-1.04,-64.15,24.28,1010.0,654.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18543,-0.01,0.01,0.99,0.0,0.0,0.0,-5.1,13.8,-48.6,0.64,-1.04,-64.15,24.26,1010.01,654.85,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18637,-0.01,0.01,0.99,0.0,0.0,0.0,-5.1,13.8,-48.6,0.64,-1.04,-64.15,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18702,-0.01,0.01,0.99,0.0,0.0,0.0,-5.2,14.1,-48.4,0.63,-1.04,-64.15,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18717,-0.01,0.01,0.99,0.0,0.0,0.0,-5.2,14.1,-48.4,0.63,-1.04,-64.15,24.27,1010.01,654.84,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18731,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,13.9,-48.3,0.64,-1.04,-64.15,24.27,1010.01,654.86,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18802,-0.02,0.0,-0.02,0.0,0.0,0.0,0.0,0.9,-5.6,0.64,-1.04,-64.15,24.27,1010.0,654.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18908,-0.02,0.0,-0.02,0.0,0.0,0.0,0.0,0.9,-5.6,0.64,-1.04,-64.15,24.27,1010.0,654.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18919,-0.02,0.0,-0.02,0.0,0.0,0.0,0.0,0.9,-5.6,0.64,-1.04,-64.15,24.27,1010.0,654.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0
18947,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,14.4,-48.3,0.64,-1.04,-64.21,24.28,1010.0,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19011,-0.01,0.01,0.99,0.0,0.0,0.0,-5.7,14.4,-48.3,0.64,-1.04,-64.21,24.28,1010.0,654.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19693,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,14.2,-48.2,0.64,-1.04,-64.22,24.26,1010.01,654.83,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19755,-0.01,0.01,0.99,0.0,0.0,0.0,-6.2,14.6,-4.0,0.64,-1.04,-64.22,24.26,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19823,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,14.5,-48.9,0.64,-1.03,-64.22,24.26,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19835,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,14.5,-48.9,0.64,-1.03,-64.22,24.26,1010.01,654.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19857,-0.01,0.01,0.99,0.0,0.0,0.0,-5.9,14.3,-4.0,0.64,-1.04,-64.22,24.26,1010.02,654.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0
19934,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,14.2,-48.2,0.64,-1.03,-64.22,24.26,1010.02,654.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0
20615,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,14.3,-47.9,0.64,-1.04,-64.22,24.25,1010.02,654.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0
20748,-0.01,0.01,0.99,0.0,0.0,0.0,-5.6,14.3,-47.9,0.64,-1.04,-64.22,24.25,1010.02,654.78,0,0.0,0.0,0.0,0.0,0.0,0.0,0
22094,-0.01,0.0,0.99,0.0,0.0,0.0,-5.6,14.4,-47.9,0.64,-1.04,-64.22,24.27,1009.99,654.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0
22175,-0.01,0.0,0.99,0.0,0.0,0.0,-5.6,14.4,-47.9,0.64,-1.04,-64.22,24.27,1009.99,654.96,0,0.0,0.0,0.0,0.0,0.0,0.0,0
